i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
4,4,1,256,256,32,896,28,2,[4; 4; 1; 256; 256; 32; 896; 28; 2],0.12101413204800338,0.05776603565518862,tvm
16,16,2,128,128,64,2048,32,4,[16; 16; 2; 128; 128; 64; 2048; 32; 4],0.07845893601188436,0.08909764804365686,tvm
64,8,8,64,64,32,28,2,2,[64; 8; 8; 64; 64; 32; 28; 2; 2],0.10052664001705125,0.06953884726954908,tvm
32,32,1,256,256,16,32,2,1,[32; 32; 1; 256; 256; 16; 32; 2; 1],0.04665508499601856,0.1498337569691111,tvm
64,2,1,1024,128,16,112,56,1,[64; 2; 1; 1024; 128; 16; 112; 56; 1],0.469773456978146,0.014880590980243202,tvm
2,2,2,4096,4096,16,896,16,1,[2; 2; 2; 4096; 4096; 16; 896; 16; 1],0.19907680398318917,0.03511462172788836,tvm
8,8,8,256,32,16,512,32,1,[8; 8; 8; 256; 32; 16; 512; 32; 1],0.056622949487064034,0.12345712701285022,tvm
16,8,4,2048,128,16,896,28,1,[16; 8; 4; 2048; 128; 16; 896; 28; 1],0.057130658999085426,0.12235998654905371,tvm
16,2,2,512,32,16,224,4,1,[16; 2; 2; 512; 32; 16; 224; 4; 1],0.18227548303548247,0.03835132706961949,tvm
64,16,2,1024,1024,32,896,8,2,[64; 16; 2; 1024; 1024; 32; 896; 8; 2],0.1492346980376169,0.04684236815291174,tvm
64,64,8,1024,128,16,3584,56,1,[64; 64; 8; 1024; 128; 16; 3584; 56; 1],0.1376996299950406,0.05076634314063471,tvm
16,8,4,512,128,64,14,1,4,[16; 8; 4; 512; 128; 64; 14; 1; 4],0.05418892600573599,0.12900249519480622,tvm
64,4,2,128,128,16,1024,8,1,[64; 4; 2; 128; 128; 16; 1024; 8; 1],0.19610309600830078,0.03564709996404528,tvm
16,8,4,2048,128,32,8,2,2,[16; 8; 4; 2048; 128; 32; 8; 2; 2],0.059447450476000085,0.1175913619624251,tvm
64,32,1,4096,256,128,7168,4,8,[64; 32; 1; 4096; 256; 128; 7168; 4; 8],1.960987516969908,0.0035647889678911905,tvm
16,4,1,256,128,128,448,28,8,[16; 4; 1; 256; 128; 128; 448; 28; 8],0.11278682097326964,0.061979818265499385,tvm
16,8,1,4096,2048,16,14,2,1,[16; 8; 1; 4096; 2048; 16; 14; 2; 1],0.10071460501058027,0.06940906600321076,tvm
16,1,1,1024,512,64,256,32,4,[16; 1; 1; 1024; 512; 64; 256; 32; 4],0.24118906597141176,0.028983513985228727,tvm
1,1,1,4096,32,16,56,56,1,[1; 1; 1; 4096; 32; 16; 56; 56; 1],0.3374610079918057,0.0207150055891388,tvm
64,4,1,1024,1024,16,7168,14,1,[64; 4; 1; 1024; 1024; 16; 7168; 14; 1],0.6777690990129486,0.010313994363046515,tvm
64,4,4,128,128,16,28,7,1,[64; 4; 4; 128; 128; 16; 28; 7; 1],0.1054490179521963,0.06629276215579083,tvm
64,8,2,4096,512,64,112,16,4,[64; 8; 2; 4096; 512; 64; 112; 16; 4],0.616154060990084,0.011345387638010176,tvm
16,1,1,128,16,16,1792,32,1,[16; 1; 1; 128; 16; 16; 1792; 32; 1],0.33846815797733143,0.020653365765458058,tvm
64,32,8,4096,256,32,896,2,2,[64; 32; 8; 4096; 256; 32; 896; 2; 2],0.5143919389811344,0.013589844896311733,tvm
64,1,1,256,256,64,7,1,4,[64; 1; 1; 256; 256; 64; 7; 1; 4],0.2725366880185902,0.02564978211737068,tvm
8,4,1,2048,64,64,1,1,4,[8; 4; 1; 2048; 64; 64; 1; 1; 4],0.06700204047956504,0.10433274295278668,tvm
64,32,16,4096,1024,16,1024,64,1,[64; 32; 16; 4096; 1024; 16; 1024; 64; 1],1.3044808629783802,0.005358841869635403,tvm
32,32,4,4096,128,64,224,8,4,[32; 32; 4; 4096; 128; 64; 224; 8; 4],0.11601126298774034,0.06025713785570457,tvm
1,1,1,512,512,64,512,8,4,[1; 1; 1; 512; 512; 64; 512; 8; 4],0.24727903201710433,0.02826971057612007,tvm
4,4,1,1024,256,128,2048,2,8,[4; 4; 1; 1024; 256; 128; 2048; 2; 8],0.15286826103692874,0.04572896047386811,tvm
8,4,1,4096,64,32,64,4,2,[8; 4; 1; 4096; 64; 32; 64; 4; 2],0.10131905804155394,0.06899498279780349,tvm
16,16,2,32,32,16,7168,14,1,[16; 16; 2; 32; 32; 16; 7168; 14; 1],0.1842765539768152,0.03793486754449608,tvm
8,4,2,2048,256,64,8,1,4,[8; 4; 2; 2048; 256; 64; 8; 1; 4],0.06134592051967047,0.11395226622160103,tvm
64,16,2,4096,4096,16,56,8,1,[64; 16; 2; 4096; 4096; 16; 56; 8; 1],0.3497594500076957,0.019986612703424757,tvm
64,32,8,64,64,16,224,14,1,[64; 32; 8; 64; 64; 16; 224; 14; 1],0.05178282700944692,0.1349966208950192,tvm
16,4,2,64,64,32,256,16,2,[16; 4; 2; 64; 64; 32; 256; 16; 2],0.1041552770184353,0.06711620252739917,tvm
16,8,1,64,64,64,512,1,4,[16; 8; 1; 64; 64; 64; 512; 1; 4],0.09583233000012115,0.0729451810955429,tvm
32,32,2,512,512,16,56,8,1,[32; 32; 2; 512; 512; 16; 56; 8; 1],0.035475108510581776,0.19705384874528253,tvm
32,16,2,2048,512,64,896,28,4,[32; 16; 2; 2048; 512; 64; 896; 28; 4],0.208212984027341,0.03357382681643295,tvm
64,16,2,2048,256,64,112,8,4,[64; 16; 2; 2048; 256; 64; 112; 8; 4],0.2992430910235271,0.023360628453463806,tvm
8,8,1,1024,512,16,56,56,1,[8; 8; 1; 1024; 512; 16; 56; 56; 1],0.08030695401248522,0.08704733920775853,tvm
16,16,2,512,128,32,7168,32,2,[16; 16; 2; 512; 128; 32; 7168; 32; 2],0.1511192400357686,0.04625821745141172,tvm
32,8,1,4096,128,16,3584,14,1,[32; 8; 1; 4096; 128; 16; 3584; 14; 1],1.314159665023908,0.00531937393356194,tvm
4,4,4,1024,512,64,448,8,4,[4; 4; 4; 1024; 512; 64; 448; 8; 4],0.06872078150627203,0.10172332900534105,tvm
64,32,16,256,128,16,896,14,1,[64; 32; 16; 256; 128; 16; 896; 14; 1],0.05223919349373318,0.13381727777832703,tvm
64,8,2,4096,2048,64,224,32,4,[64; 8; 2; 4096; 2048; 64; 224; 32; 4],0.6693583669839427,0.010443593464238213,tvm
1,1,1,4096,2048,64,896,1,4,[1; 1; 1; 4096; 2048; 64; 896; 1; 4],0.24675822700373828,0.02832937629496245,tvm
64,8,8,1024,512,16,4,1,1,[64; 8; 8; 1024; 512; 16; 4; 1; 1],0.08884800499072298,0.07867938810102237,tvm
4,2,1,512,512,32,7168,7,2,[4; 2; 1; 512; 512; 32; 7168; 7; 2],0.26623038604157045,0.02625735841278139,tvm
8,1,1,1024,128,64,28,14,4,[8; 1; 1; 1024; 128; 64; 28; 14; 4],0.24191857501864433,0.028896113769386736,tvm
64,32,4,4096,64,32,3584,14,2,[64; 32; 4; 4096; 64; 32; 3584; 14; 2],0.5488752920064144,0.012736056383796874,tvm
64,2,1,4096,512,128,14336,8,8,[64; 2; 1; 4096; 512; 128; 14336; 8; 8],1.9080817120266147,0.003663630662463558,tvm
8,4,2,1024,32,16,1792,56,1,[8; 4; 2; 1024; 32; 16; 1792; 56; 1],0.1326749449945055,0.0526889735432426,tvm
