kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
16,2,197,1,96,32,2,[16; 2; 197; 1; 96; 32; 2],0.0004432613006883912,0.48760661605576383,tvm
4,4,197,1,256,16,1,[4; 4; 197; 1; 256; 16; 1],0.002388357827840082,0.09049613099750932,tvm
8,8,1,1,96,48,3,[8; 8; 1; 1; 96; 48; 3],0.0013132853514434828,0.16457744131507912,tvm
24,3,1,1,32,16,1,[24; 3; 1; 1; 32; 16; 1],0.0022853760619909735,0.09457399438622303,tvm
6,3,197,1,768,32,2,[6; 3; 197; 1; 768; 32; 2],0.004131270436118939,0.052317355205676076,tvm
12,12,1,1,192,192,12,[12; 12; 1; 1; 192; 192; 12],0.0015820227190488367,0.1366207578783012,tvm
24,4,1,1,128,64,4,[24; 4; 1; 1; 128; 64; 4],0.0017101367502618814,0.12638588278045293,tvm
24,1,197,1,768,96,6,[24; 1; 197; 1; 768; 96; 6],0.0062977212510304525,0.034319896712128664,tvm
24,1,1,1,32,32,2,[24; 1; 1; 1; 32; 32; 2],0.0016645472187519772,0.1298474086059243,tvm
16,16,197,1,256,64,4,[16; 16; 197; 1; 256; 64; 4],0.0010024693124250916,0.21560474737553967,tvm
16,16,197,1,768,96,6,[16; 16; 197; 1; 768; 96; 6],0.003903474813341745,0.055370446382388444,tvm
24,1,197,1,96,32,2,[24; 1; 197; 1; 96; 32; 2],0.00242943212560931,0.08896611705212176,tvm
4,2,1,1,768,64,4,[4; 2; 1; 1; 768; 64; 4],0.003732285718797357,0.05791012777199385,tvm
24,4,197,1,768,96,6,[24; 4; 197; 1; 768; 96; 6],0.0032698633749532746,0.06609974732055322,tvm
3,3,197,1,64,32,2,[3; 3; 197; 1; 64; 32; 2],0.0008130928904392931,0.2658209724849144,tvm
12,1,1,1,96,96,6,[12; 1; 1; 1; 96; 96; 6],0.0009141262498815195,0.23644123870762548,tvm
4,1,197,1,384,192,12,[4; 1; 197; 1; 384; 192; 12],0.0016693369689164683,0.12947484353469565,tvm
6,1,197,1,256,64,4,[6; 1; 197; 1; 256; 64; 4],0.0010560393675405066,0.20466769469070237,tvm
1,1,1,1,768,32,2,[1; 1; 1; 1; 768; 32; 2],0.012179323501186445,0.017746235481477104,tvm
24,4,1,1,64,32,2,[24; 4; 1; 1; 64; 32; 2],0.0035066546879534144,0.06163627790316781,tvm
8,8,1,1,768,16,1,[8; 8; 1; 1; 768; 16; 1],0.0036573366560332943,0.059096868345601725,tvm
6,1,197,1,96,96,6,[6; 1; 197; 1; 96; 96; 6],0.0009705305469651648,0.22269998974581542,tvm
12,1,1,1,96,32,2,[12; 1; 1; 1; 96; 32; 2],0.0004366350312920986,0.4950064181005948,tvm
3,1,1,1,192,192,12,[3; 1; 1; 1; 192; 192; 12],0.0010509599765100575,0.20565687341859917,tvm
24,12,197,1,96,32,2,[24; 12; 197; 1; 96; 32; 2],0.000989161539109773,0.21850540514511133,tvm
16,16,1,1,768,32,2,[16; 16; 1; 1; 768; 32; 2],0.006252716531889746,0.03456691851530652,tvm
6,6,1,1,192,16,1,[6; 6; 1; 1; 192; 16; 1],0.001630405984542449,0.1325664557823607,tvm
16,2,197,1,768,16,1,[16; 2; 197; 1; 768; 16; 1],0.005416214749857318,0.03990557111178737,tvm
48,1,1,1,384,128,8,[48; 1; 1; 1; 384; 128; 8],0.003008548859725124,0.07184099475681781,tvm
3,3,1,1,768,64,4,[3; 3; 1; 1; 768; 64; 4],0.004095022719411645,0.052780450235987084,tvm
24,6,1,1,96,32,2,[24; 6; 1; 1; 96; 32; 2],0.0005665027852046478,0.38152882651594344,tvm
8,2,1,1,384,64,4,[8; 2; 1; 1; 384; 64; 4],0.001612181094060361,0.13406505240226477,tvm
4,2,197,1,384,96,6,[4; 2; 197; 1; 384; 96; 6],0.0018067615310428664,0.11962682354233437,tvm
6,1,197,1,192,16,1,[6; 1; 197; 1; 192; 16; 1],0.001241090382791299,0.17415100934956512,tvm
16,1,197,1,128,64,4,[16; 1; 197; 1; 128; 64; 4],0.001722236796922516,0.12549792412016786,tvm
4,1,1,1,768,128,8,[4; 1; 1; 1; 768; 128; 8],0.003752056749362964,0.05760497702862284,tvm
16,1,197,1,384,64,4,[16; 1; 197; 1; 384; 64; 4],0.001788787031728134,0.12082888517384562,tvm
1,1,197,1,32,32,2,[1; 1; 197; 1; 32; 32; 2],0.002455418765748618,0.08802455445568205,tvm
16,8,197,1,384,192,12,[16; 8; 197; 1; 384; 192; 12],0.0013647277341988229,0.1583738187778739,tvm
24,4,197,1,128,128,8,[24; 4; 197; 1; 128; 128; 8],0.000919560945021658,0.23504384785725352,tvm
8,4,197,1,768,96,6,[8; 4; 197; 1; 768; 96; 6],0.0025554486564942636,0.08457894166954398,tvm
2,1,197,1,256,32,2,[2; 1; 197; 1; 256; 32; 2],0.0033744430638762424,0.06405120452939717,tvm
12,3,197,1,192,16,1,[12; 3; 197; 1; 192; 16; 1],0.0011405015548007214,0.1895106078087796,tvm
24,8,197,1,384,16,1,[24; 8; 197; 1; 384; 16; 1],0.0028091801405025763,0.07693958096203643,tvm
4,2,197,1,384,64,4,[4; 2; 197; 1; 384; 64; 4],0.0034139730923925526,0.06330956249736326,tvm
8,2,197,1,768,48,3,[8; 2; 197; 1; 768; 48; 3],0.002941405906312866,0.07348089646290155,tvm
2,1,1,1,384,16,1,[2; 1; 1; 1; 384; 16; 1],0.0042965982192981755,0.050304248111066714,tvm
48,16,1,1,768,128,8,[48; 16; 1; 1; 768; 128; 8],0.005314109281243873,0.040672318053375005,tvm
24,4,197,1,384,64,4,[24; 4; 197; 1; 384; 64; 4],0.0015211363515845733,0.14208926282774847,tvm
2,1,1,1,256,128,8,[2; 1; 1; 1; 256; 128; 8],0.002063147937406029,0.1047608554570689,tvm
6,6,197,1,384,16,1,[6; 6; 197; 1; 384; 16; 1],0.002517670906854619,0.08584805197084622,tvm
24,4,1,1,96,48,3,[24; 4; 1; 1; 96; 48; 3],0.0011910479220205161,0.18146804915328993,tvm
8,8,197,1,768,64,4,[8; 8; 197; 1; 768; 64; 4],0.0027055528280470753,0.07988649883918739,tvm
4,2,1,1,768,192,12,[4; 2; 1; 1; 768; 192; 12],0.003497766780128586,0.061792897137983895,tvm
16,16,1,1,384,64,4,[16; 16; 1; 1; 384; 64; 4],0.0016608156875008717,0.1301391505895379,tvm
24,6,1,1,96,16,1,[24; 6; 1; 1; 96; 16; 1],0.0007078193827965151,0.30535634952974755,tvm
48,12,197,1,384,128,8,[48; 12; 197; 1; 384; 128; 8],0.0027774483278335538,0.0778186008687091,tvm
64,64,1,1,384,128,8,[64; 64; 1; 1; 384; 128; 8],0.0029086557506161625,0.0743082583118875,tvm
3,1,1,1,192,16,1,[3; 1; 1; 1; 192; 16; 1],0.0012563427030727325,0.1720367717570372,tvm
24,24,1,1,64,64,4,[24; 24; 1; 1; 64; 64; 4],0.0010611237421471742,0.20368702939375508,tvm
8,4,197,1,384,48,3,[8; 4; 197; 1; 384; 48; 3],0.0017025456718329224,0.12694939491664528,tvm
16,16,1,1,768,192,12,[16; 16; 1; 1; 768; 192; 12],0.006120816593465861,0.03531181494441039,tvm
