i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
12,6,1,5120,1280,160,80,5,10,[12; 6; 1; 5120; 1280; 160; 80; 5; 10],0.09726627901545726,0.18799644101537366,tvm
300,12,1,512,512,32,256,2,2,[300; 12; 1; 512; 512; 32; 256; 2; 2],0.12311532202875242,0.1485250900082431,tvm
100,100,2,5120,256,128,16,2,8,[100; 100; 2; 5120; 256; 128; 16; 2; 8],0.04071780474623665,0.44908399162664453,tvm
30,2,2,5120,80,80,64,1,5,[30; 2; 2; 5120; 80; 80; 64; 1; 5],0.27707516198279336,0.06599550156303742,tvm
60,10,2,512,128,64,160,8,4,[60; 10; 2; 512; 128; 64; 160; 8; 4],0.05666949748410843,0.3226729563084985,tvm
375,15,3,2560,1280,64,4,1,4,[375; 15; 3; 2560; 1280; 64; 4; 1; 4],0.046828120001009665,0.3904857655041464,tvm
150,75,1,320,64,64,64,16,4,[150; 75; 1; 320; 64; 64; 64; 16; 4],0.06646848047967069,0.27510354011036786,tvm
750,10,2,5120,512,128,40,8,8,[750; 10; 2; 5120; 512; 128; 40; 8; 8],0.16608984302729368,0.11009531921051537,tvm
300,300,3,1280,80,16,64,8,1,[300; 300; 3; 1280; 80; 16; 64; 8; 1],0.060829962021671236,0.30060374325402067,tvm
250,25,5,2560,1280,32,1280,10,2,[250; 25; 5; 2560; 1280; 32; 1280; 10; 2],0.0714817745028995,0.2558094621024352,tvm
500,20,1,1024,32,32,256,32,2,[500; 20; 1; 1024; 32; 32; 256; 32; 2],0.10561738500837237,0.1731316703615107,tvm
300,12,6,2560,160,16,32,1,1,[300; 12; 6; 2560; 160; 16; 32; 1; 1],0.12516880698967725,0.1460884283032459,tvm
60,12,12,640,64,16,640,8,1,[60; 12; 12; 640; 64; 16; 640; 8; 1],0.062588232482085,0.29215898197713625,tvm
300,50,1,512,64,32,256,4,2,[300; 50; 1; 512; 64; 32; 256; 4; 2],0.10683725797571242,0.17115484459430083,tvm
150,30,5,128,64,64,320,4,4,[150; 30; 5; 128; 64; 64; 320; 4; 4],0.057769266510149464,0.31653014466613794,tvm
750,2,2,1280,1280,160,40,20,10,[750; 2; 2; 1280; 1280; 160; 40; 20; 10],0.10014427202986553,0.18259371120358264,tvm
1500,250,2,2560,128,16,256,32,1,[1500; 250; 2; 2560; 128; 16; 256; 32; 1],0.34282982302829623,0.053337583423146456,tvm
300,30,5,128,32,32,160,2,2,[300; 30; 5; 128; 32; 32; 160; 2; 2],0.06559580651810393,0.27876346456183254,tvm
60,4,2,5120,1280,32,160,5,2,[60; 4; 2; 5120; 1280; 32; 160; 5; 2],0.11020430299686268,0.16592559263529708,tvm
6,2,1,1024,1024,128,160,10,8,[6; 2; 1; 1024; 1024; 128; 160; 10; 8],0.13927889399928972,0.13128847997462945,tvm
500,5,1,1024,128,64,128,4,4,[500; 5; 1; 1024; 128; 64; 128; 4; 4],0.09956067899474874,0.18366401746495475,tvm
12,1,1,128,128,64,40,8,4,[12; 1; 1; 128; 128; 64; 40; 8; 4],0.20148556999629363,0.09075446090779929,tvm
300,150,25,512,256,16,640,16,1,[300; 150; 25; 512; 256; 16; 640; 16; 1],0.0984746144968085,0.18568962548522508,tvm
300,20,1,640,320,160,256,32,10,[300; 20; 1; 640; 320; 160; 256; 32; 10],0.07095708002452739,0.2577010536424773,tvm
300,1,1,512,512,32,640,5,2,[300; 1; 1; 512; 512; 32; 640; 5; 2],0.23250839102547616,0.0786453951406455,tvm
500,20,2,1280,64,64,20,20,4,[500; 20; 2; 1280; 64; 64; 20; 20; 4],0.04590159925282933,0.39836769488128837,tvm
20,20,1,160,80,80,80,5,5,[20; 20; 1; 160; 80; 80; 80; 5; 5],0.07700008351821452,0.23747655132593154,tvm
100,25,1,5120,1280,32,32,8,2,[100; 25; 1; 5120; 1280; 32; 32; 8; 2],0.09257686597993597,0.1975192624221835,tvm
60,30,30,5120,320,16,80,5,1,[60; 30; 30; 5120; 320; 16; 80; 5; 1],0.09025308649870567,0.20260486366830818,tvm
60,4,4,5120,32,16,256,8,1,[60; 4; 4; 5120; 32; 16; 256; 8; 1],0.0837557910126634,0.21832179082339026,tvm
125,1,1,320,320,160,32,1,10,[125; 1; 1; 320; 320; 160; 32; 1; 10],0.2469512250390835,0.0740458537220065,tvm
100,4,4,640,16,16,256,1,1,[100; 4; 4; 640; 16; 16; 256; 1; 1],0.07431879552314058,0.24604427664628498,tvm
60,3,1,1024,128,128,1280,1,8,[60; 3; 1; 1024; 128; 128; 1280; 1; 8],0.20613928703824058,0.08870562496086509,tvm
30,30,3,1280,16,16,80,40,1,[30; 30; 3; 1280; 16; 16; 80; 40; 1],0.05746056651696563,0.3182306648563116,tvm
100,10,1,2560,256,16,64,16,1,[100; 10; 1; 2560; 256; 16; 64; 16; 1],0.15849941299529746,0.11536770982399037,tvm
375,3,3,64,64,16,10,10,1,[375; 3; 3; 64; 64; 16; 10; 10; 1],0.07520104199647903,0.24315772494974786,tvm
300,15,3,2560,640,16,640,64,1,[300; 15; 3; 2560; 640; 16; 640; 64; 1],0.1227852149750106,0.14892439850706632,tvm
