kc,ku,mc,mr,nc,nr,X,time,peak,backend
256,4,2,1,128,16,[256; 4; 2; 1; 128; 16],0.23943335696822032,0.029196043338249263,tvm
256,32,64,1,32,16,[256; 32; 64; 1; 32; 16],0.2524220760096796,0.027693721473071965,tvm
16,2,8,1,4096,128,[16; 2; 8; 1; 4096; 128],0.219355377019383,0.0318684080675577,tvm
512,1,2,1,1024,128,[512; 1; 2; 1; 1024; 128],0.1828521250281483,0.03823038242290346,tvm
112,1,32,1,1024,16,[112; 1; 32; 1; 1024; 16],0.24062398198293522,0.02905157918616119,tvm
512,2,8,1,128,128,[512; 2; 8; 1; 128; 128],0.1739831940503791,0.04017920641600863,tvm
56,7,32,1,1024,16,[56; 7; 32; 1; 1024; 16],0.08309542300412431,0.08412625405757551,tvm
128,4,32,1,256,128,[128; 4; 32; 1; 256; 128],0.16789520997554064,0.041636129271853915,tvm
112,8,4,1,4096,128,[112; 8; 4; 1; 4096; 128],0.7337824130081572,0.009526675132494564,tvm
2048,2,2,1,512,64,[2048; 2; 2; 1; 512; 64],0.1448809279827401,0.048250013055544876,tvm
896,56,8,1,4096,16,[896; 56; 8; 1; 4096; 16],0.9643974009668455,0.007248574767682301,tvm
32,2,2,1,2048,16,[32; 2; 2; 1; 2048; 16],0.18908198701683432,0.03697077007152611,tvm
7168,7,16,1,16,16,[7168; 7; 16; 1; 16; 16],0.68486237997422,0.010207169894380544,tvm
896,28,16,1,128,64,[896; 28; 16; 1; 128; 64],0.1857366319745779,0.037636661074071105,tvm
14336,32,4,1,32,16,[14336; 32; 4; 1; 32; 16],0.6463747780071571,0.010814943442284598,tvm
7168,16,16,1,2048,16,[7168; 16; 16; 1; 2048; 16],1.4478297070018016,0.0048282658056124335,tvm
448,32,2,1,256,16,[448; 32; 2; 1; 256; 16],0.22455604298738763,0.03113034311465532,tvm
56,14,1,1,256,16,[56; 14; 1; 1; 256; 16],0.0560125460033305,0.12480251596224554,tvm
1792,28,4,1,128,16,[1792; 28; 4; 1; 128; 16],0.30323370499536395,0.023053198082889706,tvm
896,4,64,1,256,64,[896; 4; 64; 1; 256; 64],0.20366831897990778,0.03432299486576649,tvm
1024,16,16,1,2048,16,[1024; 16; 16; 1; 2048; 16],0.5128853130154312,0.013629765737620847,tvm
4,1,64,1,1024,64,[4; 1; 64; 1; 1024; 64],0.06280102851451375,0.1113119773994006,tvm
1792,1,4,1,2048,16,[1792; 1; 4; 1; 2048; 16],0.5557599310413934,0.012578284752496862,tvm
7168,4,64,1,32,16,[7168; 4; 64; 1; 32; 16],0.6472852940205485,0.010799730399011272,tvm
256,64,64,1,256,16,[256; 64; 64; 1; 256; 16],0.23539793398231268,0.029696550638341285,tvm
512,64,4,1,128,64,[512; 64; 4; 1; 128; 64],0.12638043402694166,0.055313203507248894,tvm
8,1,4,1,64,16,[8; 1; 4; 1; 64; 16],0.019904382250388153,0.3512044020622818,tvm
1792,7,16,1,512,128,[1792; 7; 16; 1; 512; 128],0.1687159439898096,0.04143358654407251,tvm
256,32,32,1,1024,64,[256; 32; 32; 1; 1024; 64],0.18455783696845174,0.037877051343322914,tvm
28,28,16,1,64,64,[28; 28; 16; 1; 64; 64],0.019170060128089972,0.3646575242830588,tvm
2048,2,8,1,256,16,[2048; 2; 8; 1; 256; 16],0.3531648220377974,0.019793892909069265,tvm
128,32,1,1,1024,64,[128; 32; 1; 1; 1024; 64],0.18351263995282352,0.03809278024916295,tvm
14336,7,1,1,1024,128,[14336; 7; 1; 1; 1024; 128],0.5283853380242363,0.013229940658092262,tvm
8,1,8,1,1024,16,[8; 1; 8; 1; 1024; 16],0.043771559503511526,0.15970430905268204,tvm
14336,14,64,1,256,16,[14336; 14; 64; 1; 256; 16],0.6287868890212849,0.011117449788985713,tvm
112,4,32,1,512,16,[112; 4; 32; 1; 512; 16],0.12329961400246248,0.05669528427337214,tvm
512,1,2,1,512,128,[512; 1; 2; 1; 512; 128],0.09605760249542072,0.07277411141923847,tvm
224,16,64,1,512,16,[224; 16; 64; 1; 512; 16],0.12346429302124307,0.05661966302649051,tvm
16,8,4,1,4096,16,[16; 8; 4; 1; 4096; 16],0.22367391001898795,0.031253116047701916,tvm
1792,8,4,1,4096,64,[1792; 8; 4; 1; 4096; 64],1.088855033973232,0.006420052668681072,tvm
16,1,1,1,16,16,[16; 1; 1; 1; 16; 16],0.026563541498035192,0.26316169729039063,tvm
7168,2,4,1,2048,16,[7168; 2; 4; 1; 2048; 16],1.4387272230233066,0.004858813091738812,tvm
28,2,2,1,2048,64,[28; 2; 2; 1; 2048; 64],0.10645260702585801,0.06566778270605085,tvm
1792,7,2,1,32,16,[1792; 7; 2; 1; 32; 16],0.5104362199781463,0.013695161889111155,tvm
128,1,16,1,4096,128,[128; 1; 16; 1; 4096; 128],0.7290513610350899,0.009588496833394166,tvm
448,8,2,1,128,16,[448; 8; 2; 1; 128; 16],0.22633709601359442,0.030885377562000698,tvm
448,16,4,1,4096,128,[448; 16; 4; 1; 4096; 128],0.7224396780366078,0.009676249629124662,tvm
448,8,32,1,512,16,[448; 8; 32; 1; 512; 16],0.1252784879761748,0.055799736886959446,tvm
7168,14,64,1,64,64,[7168; 14; 64; 1; 64; 64],0.6456855839933269,0.010826487132379454,tvm
16,1,8,1,512,128,[16; 1; 8; 1; 512; 128],0.02614295150851831,0.2673954646776937,tvm
3584,8,64,1,64,16,[3584; 8; 64; 1; 64; 16],0.6196240420104004,0.011281851885516945,tvm
512,64,4,1,4096,128,[512; 64; 4; 1; 4096; 128],0.726050817000214,0.00962812313268784,tvm
896,32,1,1,2048,16,[896; 32; 1; 1; 2048; 16],0.49095785204553977,0.014238506701830382,tvm
