kc,ku,mc,mr,nc,nr,X,time,peak,backend
128,1,1,1,768,16,[128; 1; 1; 1; 768; 16],0.011938108189497143,0.018104806844295065,tvm
16,4,197,1,256,64,[16; 4; 197; 1; 256; 64],0.0019782517965722946,0.1092566392365433,tvm
192,6,1,1,256,64,[192; 6; 1; 1; 256; 64],0.004058083501149667,0.053260890958973746,tvm
384,16,197,1,768,128,[384; 16; 197; 1; 768; 128],0.005619108374958159,0.03846466884681722,tvm
192,1,1,1,192,96,[192; 1; 1; 1; 192; 96],0.0016403284998887102,0.13176454769383505,tvm
192,48,1,1,128,64,[192; 48; 1; 1; 128; 64],0.0010168754374717537,0.21255026416462794,tvm
24,3,197,1,384,128,[24; 3; 197; 1; 384; 128],0.0013175808512642107,0.16404089559267698,tvm
24,2,197,1,96,96,[24; 2; 197; 1; 96; 96],0.0011537096952451975,0.18734101286303856,tvm
192,1,197,1,768,128,[192; 1; 197; 1; 768; 128],0.005900237405512598,0.03663194003943056,tvm
768,2,1,1,32,16,[768; 2; 1; 1; 32; 16],0.0034165720626333496,0.06326140321201171,tvm
384,3,1,1,768,16,[384; 3; 1; 1; 768; 16],0.016695864622306544,0.012945549556527451,tvm
96,16,197,1,384,64,[96; 16; 197; 1; 384; 64],0.002876518999983091,0.07513843741634016,tvm
48,24,197,1,384,96,[48; 24; 197; 1; 384; 96],0.0028887731095892377,0.07481970187955535,tvm
32,4,197,1,256,16,[32; 4; 197; 1; 256; 16],0.002073488469250151,0.10423841080500723,tvm
256,1,197,1,768,128,[256; 1; 197; 1; 768; 128],0.005990963374642888,0.0360771931559382,tvm
96,16,197,1,64,16,[96; 16; 197; 1; 64; 16],0.0018448906412231736,0.1171544470049686,tvm
96,16,197,1,192,16,[96; 16; 197; 1; 192; 16],0.0026402239536764682,0.08186318533932527,tvm
256,16,1,1,384,64,[256; 16; 1; 1; 384; 64],0.003051916109143349,0.07082014548486754,tvm
192,64,197,1,768,128,[192; 64; 197; 1; 768; 128],0.005707471906134742,0.037869155803434675,tvm
96,8,1,1,64,16,[96; 8; 1; 1; 64; 16],0.001825347171688918,0.11840878612541422,tvm
24,24,197,1,128,16,[24; 24; 197; 1; 128; 16],0.0008347423358827655,0.25892677724147206,tvm
64,64,197,1,384,16,[64; 64; 197; 1; 384; 16],0.004306258000724483,0.05019140581469573,tvm
48,2,1,1,32,16,[48; 2; 1; 1; 32; 16],0.0024485426092724083,0.0882717507298632,tvm
768,1,1,1,768,128,[768; 1; 1; 1; 768; 128],0.021829732751939446,0.009901043925420494,tvm
128,2,197,1,64,64,[128; 2; 197; 1; 64; 64],0.0017677851410553558,0.12226437355849164,tvm
64,16,1,1,128,64,[64; 16; 1; 1; 128; 64],0.0017527231248095632,0.12331505176017266,tvm
384,48,197,1,768,96,[384; 48; 197; 1; 768; 96],0.005068914781077183,0.042639727080046125,tvm
192,32,1,1,768,96,[192; 32; 1; 1; 768; 96],0.0050526419072411954,0.042777055414789204,tvm
192,1,197,1,384,96,[192; 1; 197; 1; 384; 96],0.003149207874230342,0.06863222482890755,tvm
24,6,1,1,384,96,[24; 6; 1; 1; 384; 96],0.0023367102185147814,0.09249634000167985,tvm
12,3,197,1,256,16,[12; 3; 197; 1; 256; 16],0.0017958044536499074,0.12035672504200107,tvm
192,6,197,1,192,64,[192; 6; 197; 1; 192; 64],0.0015370385390269803,0.14061920854240134,tvm
24,12,1,1,192,64,[24; 12; 1; 1; 192; 64],0.0025225618592230603,0.08568160264014786,tvm
12,3,1,1,96,96,[12; 3; 1; 1; 96; 96],0.0009540667033434147,0.22654301014773454,tvm
