X;time;peak;backend
[8, 64, 2, 4];0.0013023025821894407;0.3834146622994797;mlir
[8, 64, 2, 4];0.0013293854426592588;0.3756035599149316;tvm
[8, 64, 4, 1];0.0016894094296731055;0.29556003180266477;jir
[8, 64, 4, 1];0.0008845120610203594;0.5645167847523693;mlir
[8, 64, 4, 1];0.0010778462456073612;0.46325893586105993;tvm
[8, 64, 4, 4];0.0007192061530076899;0.6942681214193754;jir
[8, 64, 4, 4];0.0015609878028044477;0.3198755966349195;mlir
[8, 64, 4, 4];0.0013931071880506352;0.35842317737273494;tvm
[8, 64, 8, 1];0.0010692528740037233;0.46698205532264586;jir
[8, 64, 8, 1];0.0010650542681105435;0.46882296960109404;mlir
[8, 64, 8, 1];0.0011845806293422356;0.4215178708765179;tvm
[8, 64, 8, 4];0.001533012677100487;0.32571283474727253;jir
[8, 64, 8, 4];0.0012096627615392208;0.41277777628415097;mlir
[8, 64, 8, 4];0.00153676288027782;0.324917989086017;tvm
[8, 64, 16, 1];0.0013114737521391362;0.3807334336256933;jir
[8, 64, 16, 1];0.0012533239496406168;0.3983981195804025;mlir
[8, 64, 16, 1];0.0013523473462555557;0.3692260765286753;tvm
[8, 64, 16, 4];0.0013613890332635492;0.3667738556442755;jir
[8, 64, 16, 4];0.0013444205978885293;0.371403045703191;mlir
[8, 64, 16, 4];0.0015273029857780784;0.3269304842663731;tvm
[8, 64, 32, 1];0.001455013858503662;0.3431732982085875;jir
[8, 64, 32, 1];0.0013032463466515765;0.3831370070937162;mlir
[8, 64, 32, 1];0.0014985135203460231;0.33321147789617933;tvm
[8, 64, 32, 4];0.001611529354704544;0.30984350567628965;jir
[8, 64, 32, 4];0.001312838081503287;0.38033776731259045;mlir
[8, 64, 32, 4];0.001645375567022711;0.3034698671655993;tvm
[8, 128, 1, 1];0.0019425066420808434;0.2570502946785414;jir
[8, 128, 1, 1];0.001305972327827476;0.3823372778445786;mlir
[8, 128, 1, 1];0.0019292758079245687;0.25881312703498505;tvm
[8, 128, 1, 4];0.0019416994764469564;0.2571571506398072;jir
[8, 128, 1, 4];0.0012304432457312942;0.40580653069060557;mlir
[8, 128, 1, 4];0.0019383321341592818;0.2576038935548458;tvm
[8, 128, 2, 1];0.0017403402889613062;0.28691050131346263;jir
[8, 128, 2, 1];0.0010916211467701942;0.45741318427117367;mlir
[8, 128, 2, 1];0.0013500122004188597;0.3698647350053454;tvm
[8, 128, 2, 4];0.0012267753772903234;0.4070198293878354;jir
[8, 128, 2, 4];0.0012684071698458865;0.3936605820531377;mlir
[8, 128, 2, 4];0.001797718956368044;0.27775303975805626;tvm
[8, 128, 4, 1];0.0014741231716470793;0.3387246835038882;jir
[8, 128, 4, 1];0.000975023751379922;0.5121125552636326;mlir
[8, 128, 4, 1];0.0015285429108189419;0.32666528445340465;tvm
[8, 128, 4, 4];0.0012787539017153904;0.3904753714472246;jir
[8, 128, 4, 4];0.0020470191084314138;0.24392635257055528;mlir
[8, 128, 4, 4];0.0019803938921540976;0.25213262207084797;tvm
[8, 128, 8, 1];0.002288658026373014;0.2181723520980602;jir
[8, 128, 8, 1];0.0016135273326653987;0.3094598366282838;mlir
[8, 128, 8, 1];0.0020621391013264656;0.24213783853897985;tvm
[8, 128, 8, 4];0.0014590923674404621;0.3422140475162752;jir
[8, 128, 8, 4];0.0024107515055220574;0.2071229256180739;mlir
[8, 128, 8, 4];0.0019529081764630973;0.25568119934149913;tvm
[8, 128, 16, 1];0.0023456618073396385;0.2128703733843955;jir
[8, 128, 16, 1];0.0023190627398435026;0.215311943132509;mlir
[8, 128, 16, 1];0.0020857417257502675;0.2393977636815471;tvm
[8, 128, 16, 4];0.0012008394114673138;0.4158107237268137;jir
[8, 128, 16, 4];0.002647662360686809;0.18858972056859233;mlir
[8, 128, 16, 4];0.0019317011756356806;0.25848817149349657;tvm
[8, 256, 1, 1];0.0030259649211075157;0.1650124564494789;jir
[8, 256, 1, 1];0.0030493134399876;0.1637489600819571;mlir
[8, 256, 1, 1];0.0023488228325732052;0.21258389429690736;tvm
[8, 256, 1, 4];0.0030259233026299626;0.165014726026903;jir
[8, 256, 1, 4];0.0025058969331439584;0.19925875568052334;mlir
[8, 256, 1, 4];0.002369723893934861;0.21070889568184864;tvm
[8, 256, 2, 1];0.0023605389578733593;0.21152877104462214;jir
[8, 256, 2, 1];0.0025385329499840736;0.19669703509857434;mlir
[8, 256, 2, 1];0.002390643523540348;0.20886506074416725;tvm
[8, 256, 2, 4];0.002421673940261826;0.20618874261326825;jir
[8, 256, 2, 4];0.002452037704642862;0.2036354921526913;mlir
[8, 256, 2, 4];0.0024029202468227595;0.2077979514393492;tvm
[8, 256, 4, 1];0.002435187343508005;0.20504455482369888;jir
[8, 256, 4, 1];0.0025598045031074435;0.19506251518651485;mlir
[8, 256, 4, 1];0.0027295590261928737;0.18293134530904337;tvm
[8, 256, 4, 4];0.0024001863785088062;0.2080346381567771;jir
[8, 256, 4, 4];0.0025960445927921683;0.19233949453266538;mlir
[8, 256, 4, 4];0.0024984390183817595;0.19985354899128813;tvm
[8, 256, 8, 1];0.002730385953327641;0.182875942557996;jir
[8, 256, 8, 1];0.002658258832525462;0.1878379556769975;mlir
[8, 256, 8, 1];0.002686488500330597;0.1858641511774417;tvm
[8, 256, 8, 4];0.0023903996916487813;0.20888636595225496;jir
[8, 256, 8, 4];0.0027314397448208183;0.18280538888279965;mlir
[8, 256, 8, 4];0.002378463337663561;0.20993466531731547;tvm
[16, 16, 1, 1];0.0007757409766782075;0.6436709156451242;jir
[16, 16, 1, 1];0.0007976756751304492;0.6259710811417777;mlir
[16, 16, 1, 1];0.0007872333226259798;0.6342743509590183;tvm
[16, 16, 1, 4];0.000775898173742462;0.643540507839423;jir
[16, 16, 1, 4];0.0007814943382982165;0.638932210115852;mlir
[16, 16, 1, 4];0.0007866726373322308;0.6347264174017904;tvm
[16, 16, 2, 1];0.0007874951115809381;0.6340634975618955;jir
[16, 16, 2, 1];0.0008020806708373129;0.6225332724209021;mlir
[16, 16, 2, 1];0.0008168015483533964;0.6113136119397619;tvm
[16, 16, 2, 4];0.0007663665746804327;0.6515444713518685;jir
[16, 16, 2, 4];0.0007732140875305049;0.645774453433255;mlir
[16, 16, 2, 4];0.0007845994114177302;0.6364036188348092;tvm
[16, 16, 4, 1];0.0008596471889177337;0.5808451550810442;jir
[16, 16, 4, 1];0.0008770613349042833;0.5693124128159149;mlir
[16, 16, 4, 1];0.0008631520759081468;0.578486594307908;tvm
[16, 16, 4, 4];0.0007689957928960212;0.649316822503631;jir
[16, 16, 4, 4];0.0007761288434267044;0.6433492441246444;mlir
[16, 16, 4, 4];0.0007854685827624053;0.6356993974295514;tvm
[16, 16, 8, 1];0.0009415054082637653;0.5303441704946833;jir
[16, 16, 8, 1];0.0009577851742506027;0.5213297492859899;mlir
[16, 16, 8, 1];0.0008692877599969506;0.5744034688394282;tvm
[16, 16, 8, 4];0.0007712659062235616;0.6474056492485093;jir
[16, 16, 8, 4];0.0007259656849782914;0.687803728322002;mlir
[16, 16, 8, 4];0.0007724799070274457;0.6463882105145347;tvm
[16, 16, 16, 1];0.001342454706900753;0.37194692841046395;jir
[16, 16, 16, 1];0.0011807013506768271;0.4229027979646781;mlir
[16, 16, 16, 1];0.0013619306701002643;0.36662799048731687;tvm
[16, 16, 16, 4];0.0008406545093748719;0.5939680322814315;jir
[16, 16, 16, 4];0.0009174773149425164;0.5442335157825556;mlir
[16, 16, 16, 4];0.0008611430384917185;0.5798361972901285;tvm
[16, 16, 32, 1];0.0018104974296875298;0.2757926614941849;jir
[16, 16, 32, 1];0.0011959579132962972;0.4175079233228823;mlir
[16, 16, 32, 1];0.0018776240176521242;0.26593284921135707;tvm
[16, 16, 32, 4];0.002037317492067814;0.24508791914170852;jir
[16, 16, 32, 4];0.0009543063497403637;0.5232302026469323;mlir
[16, 16, 32, 4];0.0008365441026398912;0.5968865277828023;tvm
[16, 16, 64, 1];0.002564651775173843;0.19469384093209247;jir
[16, 16, 64, 1];0.0013208095188019797;0.37804232756802597;mlir
[16, 16, 64, 1];0.0026380716590210795;0.18927533793649498;tvm
[16, 16, 64, 4];0.0026894663751590997;0.1856583556402956;jir
[16, 16, 64, 4];0.0010132317402167246;0.49280128616490304;mlir
[16, 16, 64, 4];0.0008175675029633567;0.6107408904488763;tvm
[16, 32, 1, 1];0.0011192765377927572;0.44611129412806305;jir
[16, 32, 1, 1];0.0010893150902120396;0.4583815181195275;mlir
[16, 32, 1, 1];0.0015558767336187884;0.3209263908719427;tvm
[16, 32, 1, 4];0.0011213060497539118;0.4453038533694604;jir
[16, 32, 1, 4];0.001158126280643046;0.43114633793186863;mlir
[16, 32, 1, 4];0.0015566874208161607;0.32075925974921393;tvm
[16, 32, 2, 1];0.0011173142993357033;0.4468947592085553;jir
[16, 32, 2, 1];0.0008865274139679968;0.5632334622648567;mlir
[16, 32, 2, 1];0.0015587705274811015;0.32033060412605124;tvm
[16, 32, 2, 4];0.0007884752121753991;0.6332753358019693;jir
[16, 32, 2, 4];0.002297430590260774;0.21733927757322513;mlir
[16, 32, 2, 4];0.0019268896721769124;0.259133624499525;tvm
[16, 32, 4, 1];0.0008167457417584956;0.6113553817701444;jir
[16, 32, 4, 1];0.0007886947714723647;0.6330990426496071;mlir
[16, 32, 4, 1];0.0009713746549095958;0.5140363733377168;tvm
[16, 32, 4, 4];0.0007632614942849614;0.6541950674842827;jir
[16, 32, 4, 4];0.001479146201745607;0.33757440892092516;mlir
[16, 32, 4, 4];0.0013210290780989453;0.3779794957128911;tvm
[16, 32, 8, 1];0.001154818499344401;0.43238128333185993;jir
[16, 32, 8, 1];0.0009859768761089072;0.5064235448730257;mlir
[16, 32, 8, 1];0.0011038704979000613;0.4523373943880062;tvm
[16, 32, 8, 4];0.0015675169415771961;0.3185432268818094;jir
[16, 32, 8, 4];0.0018593139830045402;0.2685516859046208;mlir
[16, 32, 8, 4];0.0015593939751852304;0.3202025355411506;tvm
[16, 32, 16, 1];0.0010502832446945831;0.4754164243637962;jir
[16, 32, 16, 1];0.0012387878086883575;0.4030729889815371;mlir
[16, 32, 16, 1];0.0010534129687584937;0.4740039467620981;tvm
[16, 32, 16, 4];0.0008973837539087981;0.5564195948355126;jir
[16, 32, 16, 4];0.001057121713529341;0.4723409786890598;mlir
[16, 32, 16, 4];0.0012758317752741277;0.39136970440685215;tvm
[16, 32, 32, 1];0.001457946840673685;0.3424829293029498;jir
[16, 32, 32, 1];0.0013655045768246055;0.3656684226742369;mlir
[16, 32, 32, 1];0.0015013389784144238;0.3325843876305954;tvm
[16, 32, 32, 4];0.0016936628089752048;0.29481777725522157;jir
[16, 32, 32, 4];0.00157977404887788;0.3160717224824494;mlir
[16, 32, 32, 4];0.0011360618082107976;0.43952001656344303;tvm
[16, 64, 1, 1];0.0019968757405877113;0.250051565359268;jir
[16, 64, 1, 1];0.001547464809846133;0.32267092704457245;mlir
[16, 64, 1, 1];0.0019308157498016953;0.25860670797469293;tvm
[16, 64, 1, 4];0.001989659358514473;0.2509584882583672;jir
[16, 64, 1, 4];0.0018658896442502737;0.2676052714588785;mlir
[16, 64, 1, 4];0.0019295238889753819;0.25877985114092333;tvm
[16, 64, 2, 1];0.0017362340586259961;0.2875890507280183;jir
[16, 64, 2, 1];0.0013216138613643125;0.3778122486143198;mlir
[16, 64, 2, 1];0.0019988583808299154;0.24980354263746737;tvm
[16, 64, 2, 4];0.001288809027755633;0.38742893167922443;jir
[16, 64, 2, 4];0.001764695014571771;0.2829508218920608;mlir
[16, 64, 2, 4];0.0017508835007902235;0.28518282600558326;tvm
[16, 64, 4, 1];0.001684396993368864;0.2964395607019223;jir
[16, 64, 4, 1];0.0014262414333643392;0.35009633928812595;mlir
[16, 64, 4, 1];0.002005014888709411;0.249036507196866;tvm
[16, 64, 4, 4];0.001296551272389479;0.38511543306858936;jir
[16, 64, 4, 4];0.0018351492763031274;0.2720878956330893;mlir
[16, 64, 4, 4];0.0017849250580184162;0.2797439043834371;tvm
[16, 64, 8, 1];0.0020593373628798872;0.2424672682399286;jir
[16, 64, 8, 1];0.0017128757608588785;0.29151087088273836;mlir
[16, 64, 8, 1];0.001991856755921617;0.25068163324368786;tvm
[16, 64, 8, 4];0.0017912291514221579;0.2787593672007096;jir
[16, 64, 8, 4];0.002111607725964859;0.2364652764915174;mlir
[16, 64, 8, 4];0.0018060881702695042;0.2764659627261697;tvm
[16, 64, 16, 1];0.001111877747462131;0.4490798614340566;jir
[16, 64, 16, 1];0.0016797741409391165;0.29725538249014083;mlir
[16, 64, 16, 1];0.0011101444688392803;0.4497810138927003;tvm
[16, 64, 16, 4];0.001931243168655783;0.2585494736581781;jir
[16, 64, 16, 4];0.0013422833435470238;0.37199441322309174;mlir
[16, 64, 16, 4];0.0020728008821606636;0.24089236407571257;tvm
[16, 128, 1, 1];0.0024583169142715633;0.2031153517527098;jir
[16, 128, 1, 1];0.00158111093332991;0.3158044728147596;mlir
[16, 128, 1, 1];0.002371520211454481;0.21054929338159206;tvm
[16, 128, 1, 4];0.002458501170622185;0.20310012894382268;jir
[16, 128, 1, 4];0.0015873310912866145;0.31456695298343734;mlir
[16, 128, 1, 4];0.002371038484852761;0.21059207092242205;tvm
[16, 128, 2, 1];0.001545262595755048;0.32313077798788337;jir
[16, 128, 2, 1];0.001126956703956239;0.4430710629867233;mlir
[16, 128, 2, 1];0.0013716573594138026;0.3640281600466877;tvm
[16, 128, 2, 4];0.0014984474692028016;0.3332261657644576;jir
[16, 128, 2, 4];0.0025608613796066493;0.19498201220036404;mlir
[16, 128, 2, 4];0.0022941419447306544;0.2176508327694292;tvm
[16, 128, 4, 1];0.0013861773331882432;0.3602150264666727;jir
[16, 128, 4, 1];0.0009423108131159097;0.5298908786908776;mlir
[16, 128, 4, 1];0.001285783713683486;0.38834051127577124;tvm
[16, 128, 4, 4];0.0015204624796751887;0.3284013327764413;jir
[16, 128, 4, 4];0.002578167215688154;0.19367320386495093;mlir
[16, 128, 4, 4];0.0023629147035535425;0.2113160936410375;tvm
[16, 128, 8, 1];0.0025436792348045856;0.19629908438524657;jir
[16, 128, 8, 1];0.002269384451210499;0.22002526037206452;mlir
[16, 128, 8, 1];0.002100003039231524;0.2377719914846537;tvm
[16, 128, 8, 4];0.0016719707928132266;0.2986427196624381;jir
[16, 128, 8, 4];0.0027386270521674305;0.18232563078157232;mlir
[16, 128, 8, 4];0.0023049727315083146;0.21662811795398612;tvm
[16, 256, 1, 1];0.001584398647537455;0.3151491611899403;jir
[16, 256, 1, 1];0.0017177500994876027;0.2906836709896569;mlir
[16, 256, 1, 1];0.0025169032451231033;0.19838740552677964;tvm
[16, 256, 1, 4];0.0015846627939026803;0.3150966291902288;jir
[16, 256, 1, 4];0.002529752819100395;0.19737972065566017;mlir
[16, 256, 1, 4];0.0024887519248295575;0.20063144895251095;tvm
[16, 256, 2, 1];0.0015188157849479467;0.32875738434534224;jir
[16, 256, 2, 1];0.0015596478624502197;0.32015041137392763;mlir
[16, 256, 2, 1];0.002517250570235774;0.19836003243615777;tvm
[16, 256, 2, 4];0.0015199727058643475;0.3285071520267599;jir
[16, 256, 2, 4];0.002540011628298089;0.19658252710302385;mlir
[16, 256, 2, 4];0.0026490513992030174;0.1884908329495338;tvm
[16, 256, 4, 1];0.001578053052071482;0.31641642472441206;jir
[16, 256, 4, 1];0.0015962664620019495;0.31280611141556075;mlir
[16, 256, 4, 1];0.0026444493560120463;0.1888188569868873;tvm
[16, 256, 4, 4];0.0015659293567296118;0.3188661752946001;jir
[16, 256, 4, 4];0.00275707890978083;0.18110540942101566;mlir
[16, 256, 4, 4];0.0024996044230647385;0.19976037014276501;tvm
[32, 16, 1, 1];0.0015170535625657067;0.3291392717323902;jir
[32, 16, 1, 1];0.0015498529974138364;0.32217371943990736;mlir
[32, 16, 1, 1];0.001341518189292401;0.372206585603791;tvm
[32, 16, 1, 4];0.0015163508360274136;0.3292918056286004;jir
[32, 16, 1, 4];0.001689966331468895;0.2954626346478164;mlir
[32, 16, 1, 4];0.001329665697994642;0.3755243934734615;tvm
[32, 16, 2, 1];0.002635225740959868;0.18947974627024905;jir
[32, 16, 2, 1];0.0018351553298998624;0.27208699810121845;mlir
[32, 16, 2, 1];0.0021836180239915848;0.22866723908477368;tvm
[32, 16, 2, 4];0.0019296118116471916;0.258768059849128;jir
[32, 16, 2, 4];0.0029268252837937325;0.1706018830460173;mlir
[32, 16, 2, 4];0.0030784198315814137;0.16220071727688887;tvm
[32, 16, 4, 1];0.0016791603120509535;0.2973640462905087;jir
[32, 16, 4, 1];0.0013634895585710183;0.36620882178607256;mlir
[32, 16, 4, 1];0.0018116784340236336;0.275612876647728;tvm
[32, 16, 4, 4];0.001286529251956381;0.388115469588121;jir
[32, 16, 4, 4];0.0013570361479651183;0.3679503346396779;mlir
[32, 16, 4, 4];0.001318973270826973;0.37856863046878786;tvm
[32, 16, 8, 1];0.0013601230748463422;0.36711523684598535;jir
[32, 16, 8, 1];0.0019611413299571723;0.2546078128763974;mlir
[32, 16, 8, 1];0.0013686676393263042;0.36482334382340237;tvm
[32, 16, 8, 4];0.0018558741139713675;0.2690494473751835;jir
[32, 16, 8, 4];0.0018397978565189987;0.27140041662329684;mlir
[32, 16, 8, 4];0.0022115629981271923;0.22577783458338888;tvm
[32, 16, 16, 1];0.0014001171075506136;0.3566286720368885;jir
[32, 16, 16, 1];0.0019069837871938944;0.2618385683795726;mlir
[32, 16, 16, 1];0.0014029069570824504;0.3559194729494517;tvm
[32, 16, 16, 4];0.0031929058604873717;0.15638478758208274;jir
[32, 16, 16, 4];0.0018626586825121194;0.2680694586989401;mlir
[32, 16, 16, 4];0.0017298322927672416;0.28865336070419356;tvm
[32, 16, 32, 1];0.001809712266549468;0.2759123171077074;jir
[32, 16, 32, 1];0.0017508248274680227;0.2851923830004201;mlir
[32, 16, 32, 1];0.0018735785561148077;0.26650705577957506;tvm
[32, 16, 32, 4];0.0037561345379799604;0.13293504258514627;jir
[32, 16, 32, 4];0.001979585678782314;0.2522355612660567;mlir
[32, 16, 32, 4];0.0015791254118084908;0.3162015512055228;tvm
[32, 32, 1, 1];0.0029498468211386353;0.16927045200576465;jir
[32, 32, 1, 1];0.001748158218106255;0.28562741037410805;mlir
[32, 32, 1, 1];0.0024760387022979558;0.20166159127419753;tvm
[32, 32, 1, 4];0.0029247583588585258;0.17072244729194655;jir
[32, 32, 1, 4];0.0027810668107122183;0.17954329714000317;mlir
[32, 32, 1, 4];0.002471214276738465;0.2020552849107505;tvm
[32, 32, 2, 1];0.001532456197310239;0.3258311106303153;jir
[32, 32, 2, 1];0.0011696042929543182;0.4269152462673177;mlir
[32, 32, 2, 1];0.0028558565536513925;0.1748413813444132;tvm
[32, 32, 2, 4];0.001853111753007397;0.2694505088274143;jir
[32, 32, 2, 4];0.002884524583350867;0.17310370923649998;mlir
[32, 32, 2, 4];0.002750534418737516;0.18153632303612166;tvm
[32, 32, 4, 1];0.0009942905453499407;0.5021891308301322;jir
[32, 32, 4, 1];0.0009418523113708943;0.530148834093879;mlir
[32, 32, 4, 1];0.0026009332796093076;0.19197797524314392;tvm
[32, 32, 4, 4];0.001546687024529092;0.32283318916050874;jir
[32, 32, 4, 4];0.0031948393443599343;0.15629014511899994;mlir
[32, 32, 4, 4];0.002685847081011161;0.18590853823811937;tvm
[32, 32, 8, 1];0.0010121267841896042;0.493339285711824;jir
[32, 32, 8, 1];0.0016689705080352724;0.29917958547374884;mlir
[32, 32, 8, 1];0.0009635584719944745;0.5182061278838178;tvm
[32, 32, 8, 4];0.0022446271614171565;0.22245204608798166;jir
[32, 32, 8, 4];0.0017234329716302454;0.2897251665607753;mlir
[32, 32, 8, 4];0.0029968255548737943;0.166616940365397;tvm
[32, 32, 16, 1];0.0010382504406152293;0.48092626328771393;jir
[32, 32, 16, 1];0.0019475189037621021;0.256388733273574;mlir
[32, 32, 16, 1];0.001131804339820519;0.4411733434783321;tvm
[32, 32, 16, 4];0.0028086922829970717;0.17777736200745112;jir
[32, 32, 16, 4];0.002930135582573712;0.17040914684341013;mlir
[32, 32, 16, 4];0.002949366346001625;0.16929802750303358;tvm
[32, 64, 1, 1];0.0025278317916672677;0.1975297195042277;jir
[32, 64, 1, 1];0.0018410811899229884;0.27121123581887835;mlir
[32, 64, 1, 1];0.0028170609730295837;0.17724923583209254;tvm
[32, 64, 1, 4];0.0025277361855842173;0.19753719063308822;jir
[32, 64, 1, 4];0.0026608106854837388;0.18765780951121197;mlir
[32, 64, 1, 4];0.0028020566096529365;0.1781983643877027;tvm
[32, 64, 2, 1];0.0026034306501969695;0.19179381817761393;jir
[32, 64, 2, 1];0.001709039235720411;0.29216526708436025;mlir
[32, 64, 2, 1];0.0026445785188116133;0.1888096349607663;tvm
[32, 64, 2, 4];0.0016173793410416692;0.30872281603418883;jir
[32, 64, 2, 4];0.0025743519654497504;0.19396023211405403;mlir
[32, 64, 2, 4];0.0025441319739911705;0.1962641521220226;tvm
[32, 64, 4, 1];0.0025476483278907835;0.19599326143074738;jir
[32, 64, 4, 1];0.0017352770082652569;0.28774766356241477;mlir
[32, 64, 4, 1];0.0026993722713086754;0.18497704450369487;tvm
[32, 64, 4, 4];0.001617198227904737;0.30875739049555645;jir
[32, 64, 4, 4];0.00273205668781884;0.18276410844188687;mlir
[32, 64, 4, 4];0.0025775718968361616;0.19371793484201041;tvm
[32, 64, 8, 1];0.0009170790144708008;0.5444698841462835;jir
[32, 64, 8, 1];0.0014426725829252973;0.3461089582429252;mlir
[32, 64, 8, 1];0.0009609493281459436;0.5196131472668771;tvm
[32, 64, 8, 4];0.0023455959744751453;0.2128763479284338;jir
[32, 64, 8, 4];0.002515478467103094;0.19849977302208432;mlir
[32, 64, 8, 4];0.0035678158747032285;0.13995170218907063;tvm
[32, 128, 1, 1];0.00258056671009399;0.19349312025485998;jir
[32, 128, 1, 1];0.0016853249398991466;0.29627633991566354;mlir
[32, 128, 1, 1];0.0025590764125809073;0.19511801300935883;tvm
[32, 128, 1, 4];0.002580475324066356;0.19349997270079106;jir
[32, 128, 1, 4];0.0025394446856807917;0.19662641504949463;mlir
[32, 128, 1, 4];0.00257442012662068;0.19395509676089315;tvm
[32, 128, 2, 1];0.0015520655579166487;0.32171444190292386;jir
[32, 128, 2, 1];0.0012297916691750288;0.4060215378567826;mlir
[32, 128, 2, 1];0.0028135025640949607;0.17747341379179626;tvm
[32, 128, 2, 4];0.0016100435750558972;0.31012943531330783;jir
[32, 128, 2, 4];0.002846298390068114;0.17542851673747237;mlir
[32, 128, 2, 4];0.0027136191201861948;0.1840058912643731;tvm
[32, 128, 4, 1];0.0012791868939530104;0.390343199357581;jir
[32, 128, 4, 1];0.001191801915410906;0.41896383812216814;mlir
[32, 128, 4, 1];0.003137519466690719;0.1591454364069848;tvm
[32, 128, 4, 4];0.0017225528717972338;0.28987319514955434;jir
[32, 128, 4, 4];0.0029802339849993587;0.16754453082381457;mlir
[32, 128, 4, 4];0.0025807500642258674;0.19347937318048017;tvm
[32, 256, 1, 1];0.001663991657551378;0.3000747644953187;jir
[32, 256, 1, 1];0.0017163066077046096;0.29092814915494525;mlir
[32, 256, 1, 1];0.002774046326521784;0.17999768064002578;tvm
[32, 256, 1, 4];0.001759909006068483;0.28372029635631896;jir
[32, 256, 1, 4];0.002779112139251083;0.17966957781576326;mlir
[32, 256, 1, 4];0.0027680125494953245;0.1803900436986614;tvm
[32, 256, 2, 1];0.0016281665011774749;0.30667742175066237;jir
[32, 256, 2, 1];0.0016660037799738348;0.2997123480534641;mlir
[32, 256, 2, 1];0.0027428788889665157;0.182043001158554;tvm
[32, 256, 2, 4];0.0018014012312050909;0.2771852800543893;jir
[32, 256, 2, 4];0.0030378222872968763;0.16436837232049306;mlir
[32, 256, 2, 4];0.0031665590940974653;0.15768595814069966;tvm
[64, 16, 1, 1];0.004071612318512052;0.12263493321593524;jir
[64, 16, 1, 1];0.002905405417550355;0.17185963161826132;mlir
[64, 16, 1, 1];0.003275003226008266;0.15246455356030372;tvm
[64, 16, 1, 4];0.004072468203958124;0.12260915979076338;jir
[64, 16, 1, 4];0.0036912684445269406;0.13527108967169577;mlir
[64, 16, 1, 4];0.003271963680163026;0.1526061880787827;tvm
[64, 16, 2, 1];0.005098941444884986;0.09792658145992256;jir
[64, 16, 2, 1];0.00288403092417866;0.17313333937433634;mlir
[64, 16, 2, 1];0.005082445568405092;0.0982444175823403;tvm
[64, 16, 2, 4];0.005735552520491183;0.08705733283375874;jir
[64, 16, 2, 4];0.00445128430146724;0.11217479517031016;mlir
[64, 16, 2, 4];0.0076659134356305;0.06513534348576125;tvm
[64, 16, 4, 1];0.0018695683975238353;0.2670787040598438;jir
[64, 16, 4, 1];0.0029990514158271253;0.1664932792171534;mlir
[64, 16, 4, 1];0.0020181983418297023;0.24740972897104782;tvm
[64, 16, 4, 4];0.004090910602826625;0.12205642049887304;jir
[64, 16, 4, 4];0.004841257759835571;0.10313888033486236;mlir
[64, 16, 4, 4];0.005467369861435145;0.09132762505861207;tvm
[64, 16, 8, 1];0.0013783291942672804;0.362266073183877;jir
[64, 16, 8, 1];0.002827204909408465;0.1766132702657119;mlir
[64, 16, 8, 1];0.001390810270095244;0.35901511190862195;tvm
[64, 16, 8, 4];0.00662523356731981;0.07536668702895281;jir
[64, 16, 8, 4];0.004913294338621199;0.10162670305276841;mlir
[64, 16, 8, 4];0.007311451714485884;0.06829312758403622;tvm
[64, 16, 16, 1];0.0013711734936805442;0.36415661990490367;jir
[64, 16, 16, 1];0.0030368175357580185;0.16442275470372286;mlir
[64, 16, 16, 1];0.0014065442665014416;0.35499906874874954;tvm
[64, 16, 16, 4];0.008286281954497099;0.06025886006581211;jir
[64, 16, 16, 4];0.0053621846018359065;0.09311911876195884;mlir
[64, 16, 16, 4];0.009052473469637334;0.055158615646504504;tvm
[64, 32, 1, 1];0.003606582584325224;0.13844737867144272;jir
[64, 32, 1, 1];0.0021475848043337464;0.2325039289504618;mlir
[64, 32, 1, 1];0.00306220690254122;0.1630594929256853;tvm
[64, 32, 1, 4];0.0036059466656297445;0.13847179425065148;jir
[64, 32, 1, 4];0.002525676740333438;0.19769826311817904;mlir
[64, 32, 1, 4];0.003062250296352431;0.1630571822808433;tvm
[64, 32, 2, 1];0.003400092013180256;0.14685540944960104;jir
[64, 32, 2, 1];0.0013230641634436324;0.3773981024943525;mlir
[64, 32, 2, 1];0.0032789819524623454;0.15227955261752507;tvm
[64, 32, 2, 4];0.004958009987603873;0.1007101449997722;jir
[64, 32, 2, 4];0.002969766646856442;0.16813506384094087;mlir
[64, 32, 2, 4];0.007311302702873945;0.06829451946581695;tvm
[64, 32, 4, 1];0.0012012156075797975;0.4156805003291089;jir
[64, 32, 4, 1];0.0011713398853316903;0.4262826793612607;mlir
[64, 32, 4, 1];0.001274041089345701;0.391919781031817;tvm
[64, 32, 4, 4];0.0037091949488967657;0.13461732576510146;jir
[64, 32, 4, 4];0.0033069320488721132;0.1509924901336292;mlir
[64, 32, 4, 4];0.00441238924395293;0.11316361208300312;tvm
[64, 32, 8, 1];0.0009260188235202804;0.5392135581690681;jir
[64, 32, 8, 1];0.0016249714826699346;0.3072804108177247;mlir
[64, 32, 8, 1];0.0010180198005400598;0.49048349010207304;tvm
[64, 32, 8, 4];0.004947215667925775;0.10092988425775586;jir
[64, 32, 8, 4];0.003445759881287813;0.14490908303665342;mlir
[64, 32, 8, 4];0.005815827578771859;0.0858556925904168;tvm
[64, 64, 1, 1];0.003095505089731887;0.16130547044429278;jir
[64, 64, 1, 1];0.0019380668818484992;0.2576391503505075;mlir
[64, 64, 1, 1];0.002744962286669761;0.1819048324221938;tvm
[64, 64, 1, 4];0.0030963826284278184;0.16125975523103694;jir
