X;time;peak
[8, 4, 4, 2, 1, 16, 1];0.00353503;0.14124969371176616
[4, 4, 4, 4, 1, 8, 16];0.00392914;0.12708172902006667
[4, 2, 4, 32, 2, 4, 16];0.010427;0.04788739855777355
[8, 1, 16, 16, 1, 4, 1];0.00879192;0.05679327209095451
[2, 64, 2, 8, 1, 32, 64];0.00211596;0.2359788959913726
[2, 2, 16, 8, 4, 2, 1];0.0265381;0.018815284619543404
[16, 1, 8, 32, 4, 1, 64];0.0385749;0.0129442177364531
[4, 2, 2, 2, 32, 1, 4];0.026298;0.01898706763867613
[2, 1, 1, 2, 16, 1, 8];0.0263431;0.018954561337196637
[1, 16, 1, 4, 2, 4, 64];0.0158629;0.03147734050910646
[1, 64, 1, 2, 32, 4, 16];0.00831485;0.06005182351598703
[64, 2, 2, 1, 128, 1, 64];0.0343561;0.014533719041506596
[1, 1, 128, 1, 4, 4, 4];0.0357699;0.013959275948825822
[4, 8, 1, 4, 16, 4, 2];0.00899291;0.05552395217587019
[1, 4, 4, 32, 1, 1, 8];0.0278189;0.01794901684688844
[16, 2, 4, 1, 4, 1, 8];0.033689;0.014821511613936442
[4, 1, 2, 8, 2, 1, 256];0.0458641;0.010886987965792521
[64, 1, 1, 1, 8, 2, 4];0.0136671;0.03653459071506792
[1, 64, 2, 64, 1, 1, 512];0.036315;0.013749742661762489
[64, 1, 1, 1, 2, 8, 128];0.00869989;0.057394048058297835
[2, 8, 1, 2, 2, 2, 256];0.035337;0.014130285671163504
[1, 2, 64, 8, 8, 4, 2];0.0449688;0.011103740921748073
[2, 1, 8, 1, 128, 2, 128];0.0188959;0.026424880781646006
[2, 1, 64, 16, 1, 8, 16];0.0224259;0.022265412079867687
[32, 1, 4, 32, 1, 1, 2];0.0383449;0.013021859615278818
[1, 1, 1, 64, 2, 1, 32];0.053576;0.009319880259106779
[2, 64, 2, 16, 4, 1, 8];0.031395;0.015904504053572376
[32, 1, 8, 2, 32, 4, 1];0.00820112;0.06088459926960035
[32, 1, 2, 4, 16, 4, 32];0.00857282;0.05824476715502072
[1, 4, 2, 4, 1, 8, 16];0.00408292;0.12229529473070859
[4, 2, 1, 1, 8, 2, 16];0.016917;0.029515984202985443
[16, 16, 1, 1, 32, 8, 32];0.00556803;0.08967658305754544
[1, 2, 1, 1, 1, 8, 512];0.00917315;0.05443298155616171
[4, 8, 8, 1, 1, 4, 64];0.00883484;0.05651736814270601
[8, 2, 16, 2, 32, 1, 1];0.0440149;0.01134438348745322
[1, 256, 1, 32, 1, 2, 128];0.0296121;0.016862090319899797
[16, 2, 4, 1, 4, 1, 1];0.0382349;0.013059322889870374
[1, 2, 4, 1, 4, 64, 4];0.00172091;0.2901499234485852
[4, 8, 2, 4, 4, 16, 512];0.003196;0.15623338697181
[1, 256, 1, 2, 2, 8, 256];0.00901699;0.055375674672136124
[1, 8, 8, 1, 1, 128, 1];0.00370598;0.13473410670373417
[4, 8, 2, 4, 16, 1, 16];0.0314639;0.015869676192776634
[1, 128, 2, 4, 4, 8, 1];0.00655699;0.07615108529399996
[4, 1, 1, 128, 1, 1, 64];0.0617442;0.008086944275930449
[4, 2, 8, 32, 4, 1, 8];0.035825;0.01393780613431695
[16, 1, 2, 128, 1, 1, 1];0.0321181;0.015546433467792454
[2, 1, 4, 32, 1, 1, 8];0.0567579;0.008797399212477994
[2, 2, 2, 1, 2, 1, 8];0.0341451;0.014623530309236313
[1, 16, 1, 2, 32, 1, 32];0.0423372;0.01179392838359421
[4, 1, 8, 2, 64, 1, 4];0.0320091;0.015599373451984117
[2, 1, 2, 32, 1, 4, 64];0.010144;0.04922337389214361
[1, 64, 4, 4, 4, 8, 8];0.00465512;0.10726295020577446
[4, 16, 2, 4, 8, 1, 4];0.0292881;0.01704862742075808
[16, 8, 2, 128, 1, 1, 128];0.0341799;0.014608641475308728
[64, 2, 2, 4, 2, 16, 1];0.00225902;0.22103474283623198
[256, 1, 1, 64, 1, 4, 256];0.0159318;0.031341210959333204
[4, 8, 8, 8, 8, 1, 8];0.034127;0.014631286218006412
[32, 1, 2, 1, 4, 8, 256];0.00548291;0.09106877639098668
[1, 8, 16, 1, 64, 1, 4];0.0498521;0.01001606561733417
[2, 32, 4, 1, 1, 128, 32];0.00211215;0.23640456632431633
[128, 2, 1, 16, 2, 1, 512];0.0718448;0.006950007582482027
[2, 1, 2, 16, 4, 1, 64];0.039531;0.012631147827322982
[2, 4, 32, 1, 1, 8, 32];0.00810409;0.061613568551423394
[1, 32, 1, 1, 2, 4, 256];0.0177388;0.028148572888916094
[2, 8, 8, 4, 32, 1, 1];0.0342569;0.014575805305264188
[2, 4, 8, 32, 2, 2, 16];0.0204589;0.024406097334749414
[2, 1, 16, 4, 1, 32, 2];0.00225306;0.22161944411684767
[2, 8, 4, 8, 8, 2, 32];0.017297;0.028867543779956338
[2, 32, 1, 1, 2, 32, 16];0.00213599;0.23376603109654295
[1, 8, 8, 4, 2, 8, 16];0.00552607;0.0903575062860052
[2, 1, 16, 4, 1, 64, 8];0.00380111;0.1313621296836726
[2, 4, 2, 2, 1, 64, 8];0.00158787;0.31446019180531454
[4, 4, 4, 1, 16, 2, 256];0.019624;0.025444450915302935
[2, 4, 16, 1, 128, 2, 32];0.0188761;0.026452599041216395
[1, 2, 4, 16, 2, 2, 64];0.0221961;0.022495929679624112
[1, 8, 16, 2, 4, 32, 8];0.00307584;0.16233676158769794
[16, 1, 1, 2, 32, 2, 2];0.0142939;0.034932517001091706
[1, 8, 4, 8, 16, 2, 64];0.0184879;0.027008037947084566
[16, 4, 4, 4, 2, 4, 4];0.00730395;0.0683632698419218
[1, 32, 4, 1, 16, 2, 16];0.0165329;0.030201713236147607
[2, 32, 1, 1, 256, 1, 128];0.0568888;0.00877715657145
[2, 32, 1, 2, 4, 8, 256];0.00843811;0.059174614310776315
[32, 1, 8, 2, 4, 2, 2];0.0172632;0.028924064180563556
[8, 4, 4, 2, 1, 16, 32];0.00342107;0.14595489269787076
[8, 1, 1, 2, 8, 4, 32];0.011219;0.04450681030055306
[1, 8, 4, 1, 32, 1, 128];0.0360169;0.013863544745991599
[64, 4, 1, 4, 2, 2, 256];0.0353379;0.014129925795304893
[4, 8, 8, 8, 4, 8, 32];0.00492406;0.10140451269113389
[64, 1, 2, 2, 64, 2, 128];0.0176871;0.028230852133018118
[1, 32, 2, 2, 16, 2, 1];0.0182991;0.027286691955446158
[32, 2, 4, 2, 1, 1, 2];0.0366549;0.013622241631048094
[1, 8, 16, 4, 8, 2, 8];0.0201318;0.02480264580225836
[2, 16, 8, 64, 4, 1, 2];0.052412;0.009526862259824177
[4, 64, 1, 64, 4, 1, 512];0.0672541;0.0074244083968398175
[2, 32, 1, 16, 2, 8, 1];0.00609899;0.08186960542022609
[16, 16, 1, 1, 2, 8, 64];0.008178;0.061056725943006214
[4, 16, 4, 16, 1, 16, 32];0.00212002;0.2355269784067626
[2, 2, 32, 2, 4, 4, 4];0.0171349;0.02914063722355571
[32, 8, 1, 1, 32, 4, 16];0.0125589;0.03975841074950073
[2, 4, 8, 8, 1, 2, 4];0.0170748;0.029243206641477778
[32, 4, 2, 32, 4, 2, 4];0.0176091;0.028355901480592693
[4, 1, 64, 2, 1, 2, 1];0.0809901;0.006165221487094161
[4, 1, 16, 1, 32, 8, 2];0.00517201;0.09654310505236934
[16, 1, 2, 2, 128, 1, 512];0.0384479;0.012986974705039931
[1, 8, 4, 8, 4, 4, 256];0.014075;0.03547580140404297
[64, 1, 4, 8, 8, 4, 16];0.00857997;0.05819622967934676
[4, 1, 16, 64, 1, 4, 2];0.00876999;0.05693528781240398
[2, 2, 1, 1, 2, 2, 64];0.038166;0.013082898516006518
[2, 8, 1, 16, 1, 2, 32];0.0224791;0.022212717802843743
[2, 2, 8, 32, 2, 2, 32];0.021049;0.023721882500921887
[2, 8, 1, 1, 2, 128, 128];0.00230193;0.2169144608054566
[1, 16, 4, 1, 2, 1, 2];0.0373688;0.013361999977572326
[8, 1, 8, 2, 16, 1, 32];0.0339699;0.014698951270445447
[2, 4, 32, 8, 1, 16, 1];0.0105021;0.04754495812855569
[4, 1, 64, 4, 1, 2, 8];0.0925372;0.005395904617406889
[4, 2, 4, 4, 2, 16, 32];0.00289392;0.1725417097783991
[4, 4, 4, 2, 1, 64, 1];0.00223112;0.22379876688026853
[4, 8, 2, 64, 4, 1, 512];0.057909;0.008622526805192711
[16, 2, 4, 2, 64, 1, 64];0.0353098;0.014141170574795234
[32, 8, 1, 1, 1, 32, 256];0.0024631;0.20272092272417067
[1, 16, 1, 2, 128, 1, 1];0.032166;0.01552328249586224
[8, 1, 4, 1, 32, 2, 2];0.0058651;0.08513442307239515
[1, 16, 4, 1, 2, 8, 256];0.00645494;0.07735500326291256
[2, 16, 8, 2, 1, 32, 32];0.0018599;0.2684670706822435
[2, 4, 4, 16, 16, 1, 2];0.028342;0.017617737095543887
[2, 2, 16, 8, 1, 2, 32];0.0209889;0.023789808172982135
[256, 1, 1, 128, 1, 2, 16];0.031064;0.016073973241112052
[2, 8, 16, 128, 1, 1, 64];0.0477741;0.010451728128042282
[2, 2, 2, 1, 64, 4, 128];0.00915194;0.0545591322453933
[1, 1, 4, 1, 64, 2, 1];0.0161781;0.030864063441436555
[1, 128, 1, 32, 1, 2, 1];0.0823131;0.006066129264502306
[4, 4, 2, 16, 2, 4, 32];0.0103829;0.04809079397489187
[8, 16, 1, 64, 1, 4, 256];0.01579;0.03162266654603577
[1, 2, 8, 2, 4, 4, 4];0.00889015;0.0561657457705331
[2, 2, 2, 2, 2, 64, 2];0.00178814;0.2792409457659382
[1, 32, 1, 1, 8, 8, 1];0.00555706;0.08985361049941962
[32, 4, 2, 16, 8, 2, 2];0.016048;0.03111427621896216
[32, 2, 4, 64, 1, 4, 64];0.0124011;0.040264323710147064
[8, 2, 2, 8, 2, 1, 64];0.043263;0.011541546003788566
[64, 4, 1, 4, 1, 1, 256];0.0664139;0.007518334336063757
[2, 2, 1, 1, 16, 4, 512];0.016084;0.031044634715363388
[2, 32, 2, 16, 4, 4, 16];0.00870299;0.05737360433160382
[32, 1, 1, 2, 4, 8, 64];0.00764704;0.06529610212080815
[2, 8, 2, 16, 8, 1, 16];0.031919;0.015643406897518867
[1, 16, 1, 2, 128, 1, 512];0.0627961;0.007951479546690078
[2, 4, 32, 16, 1, 2, 16];0.0298791;0.016711410476282912
[8, 2, 1, 8, 1, 32, 2];0.00138187;0.36133782827755484
[32, 2, 2, 2, 64, 2, 32];0.0161431;0.03093098009439976
[1, 4, 4, 8, 1, 4, 32];0.00781918;0.06385860215034118
[32, 2, 2, 1, 8, 4, 256];0.0100482;0.04969267179812352
[2, 1, 32, 32, 1, 2, 1];0.0302949;0.016482044989813625
[1, 1, 16, 1, 1, 16, 16];0.00258493;0.19316650925243808
[1, 1, 32, 8, 16, 1, 8];0.063386;0.007877479329219462
[2, 8, 16, 16, 1, 2, 16];0.017441;0.028629201580293834
[2, 8, 2, 2, 1, 64, 64];0.00206804;0.24144692789399855
[32, 8, 1, 8, 1, 32, 128];0.00270581;0.18453694263895276
[2, 64, 1, 4, 1, 8, 1];0.019968;0.025006105006105006
[2, 32, 1, 1, 8, 8, 32];0.00573611;0.08704887192921767
[8, 2, 2, 2, 8, 2, 32];0.0173709;0.028744734283307413
[2, 16, 1, 64, 2, 2, 8];0.0160439;0.031122227436091273
[2, 1, 2, 16, 4, 4, 128];0.0103788;0.04810979157146344
[1, 8, 1, 1, 4, 16, 4];0.00249004;0.20052766411861048
[16, 4, 4, 1, 2, 16, 16];0.002846;0.1754469096141619
[4, 2, 16, 4, 1, 16, 32];0.00308108;0.16206067507559194
[1, 2, 32, 4, 4, 16, 32];0.00508213;0.09825051794462258
[1, 256, 1, 2, 16, 2, 128];0.0291848;0.017108971271411994
[1, 2, 4, 16, 2, 8, 256];0.00640392;0.0779712902037978
[2, 32, 4, 4, 1, 1, 16];0.0281169;0.017758782254156922
[64, 2, 1, 64, 4, 1, 32];0.0463331;0.0107767860290355
[1, 4, 4, 4, 2, 2, 1];0.0215871;0.023130568939871716
[8, 1, 32, 64, 2, 2, 4];0.0357158;0.013980420563501442
[4, 2, 8, 64, 1, 4, 16];0.00782204;0.063835253305008
[2, 8, 2, 8, 8, 2, 1];0.0183809;0.027165258761100097
[8, 1, 32, 1, 64, 2, 8];0.0322239;0.015495390215396174
[4, 2, 1, 2, 2, 64, 2];0.00205708;0.24273334277806635
[256, 1, 1, 1, 2, 8, 64];0.00823212;0.06065532387306122
[1, 2, 1, 4, 1, 4, 1];0.0102069;0.04892003495301265
[1, 1, 8, 8, 2, 4, 16];0.0105379;0.04738343548163342
[2, 2, 2, 2, 1, 1, 128];0.0405738;0.012306510722730056
[1, 8, 4, 4, 8, 8, 256];0.00524902;0.0951266912227244
[1, 2, 32, 2, 8, 2, 2];0.033509;0.014901128197257597
[1, 32, 1, 1, 2, 32, 1];0.00251102;0.19885222131321326
[32, 1, 8, 2, 16, 2, 2];0.0218189;0.022884834009134502
[4, 1, 32, 2, 8, 2, 32];0.038739;0.012889385496835354
[2, 4, 1, 8, 1, 16, 256];0.00436997;0.11426208984544625
[1, 1, 16, 4, 4, 8, 32];0.00548005;0.09111630455231334
[1, 2, 2, 16, 1, 16, 8];0.00213289;0.23410579296724385
[1, 8, 32, 16, 8, 2, 8];0.0326471;0.015294525540152258
[8, 8, 4, 16, 2, 8, 128];0.00594091;0.08404805067942533
[8, 1, 2, 2, 1, 2, 128];0.020134;0.024799935669112188
[2, 8, 2, 1, 256, 1, 1];0.032516;0.015356190944824231
[4, 2, 16, 2, 32, 1, 32];0.0453351;0.011014024558496722
[64, 4, 1, 2, 8, 16, 8];0.00202799;0.24621517106194055
[4, 8, 2, 1, 1, 2, 1];0.0244839;0.020393887606218977
[1, 8, 2, 1, 16, 16, 512];0.00282407;0.17680932298487811
[4, 1, 8, 16, 16, 1, 4];0.0323231;0.015447834668144601
[1, 64, 4, 32, 1, 8, 4];0.00521517;0.0957441281419215
[1, 4, 8, 1, 32, 1, 4];0.0323288;0.015445111008200268
[16, 4, 2, 2, 1, 4, 64];0.00934219;0.05344805712171394
[4, 8, 1, 1, 1, 16, 32];0.00311399;0.16034794741213196
[1, 1, 4, 4, 4, 1, 32];0.037215;0.013417221678406685
[4, 4, 1, 4, 2, 32, 2];0.00174999;0.285328433169278
[4, 16, 2, 2, 1, 8, 32];0.00401998;0.1242100470056828
[32, 1, 4, 2, 4, 16, 4];0.0023632;0.2112905825837444
[2, 2, 2, 16, 1, 16, 4];0.00222492;0.22442240833913343
[32, 4, 2, 1, 16, 16, 256];0.00264692;0.1886426128337482
[32, 2, 1, 16, 8, 2, 512];0.0324831;0.015371744222746744
[1, 8, 1, 64, 1, 4, 4];0.00716591;0.06968018085098819
[2, 8, 2, 8, 1, 32, 4];0.00178695;0.27942690324961794
[4, 8, 4, 4, 32, 2, 32];0.0167499;0.029810440943641738
[1, 8, 1, 4, 1, 1, 4];0.0267789;0.01864609467759709
[2, 8, 1, 2, 1, 1, 32];0.0450411;0.011085917190341816
[8, 1, 32, 1, 4, 8, 32];0.00987101;0.05058468229308904
[4, 4, 2, 2, 8, 4, 32];0.00866485;0.05762614526066865
[1, 32, 8, 4, 16, 4, 8];0.00858498;0.05816226767702484
[8, 2, 4, 32, 4, 1, 64];0.0393152;0.012700479833802314
[32, 2, 2, 2, 4, 4, 1];0.00709486;0.07037797853120496
[4, 2, 32, 1, 16, 16, 1];0.0054059;0.09236610088272161
[1, 8, 1, 1, 2, 16, 64];0.00425291;0.11740711765871009
[2, 16, 8, 64, 2, 2, 8];0.021754;0.022953107693385346
[8, 1, 2, 1, 1, 1, 512];0.037703;0.01324355899429501
[8, 8, 1, 8, 8, 4, 512];0.0163178;0.030599829925719444
[4, 64, 1, 4, 16, 1, 64];0.0516639;0.009664812465994724
[1, 2, 64, 2, 64, 2, 4];0.103751;0.004812694863296786
[1, 128, 1, 4, 1, 2, 2];0.0350029;0.014265158165806396
[8, 32, 1, 64, 2, 2, 128];0.034061;0.01465963726143991
[1, 64, 2, 32, 1, 4, 64];0.00898814;0.05555341870085521
[2, 2, 32, 1, 16, 4, 16];0.0164781;0.03030215284297976
[1, 1, 16, 8, 2, 4, 32];0.011677;0.04276114625005607
[8, 4, 4, 4, 2, 2, 256];0.024539;0.02034809506344614
[1, 1, 128, 8, 8, 2, 4];0.0591712;0.008438596897847345
[8, 1, 2, 2, 2, 32, 1];0.00216985;0.2301181670446827
[16, 4, 4, 2, 1, 64, 4];0.00211;0.23664545249379373
[4, 8, 1, 16, 16, 1, 128];0.0582168;0.00857693835390995
[4, 8, 4, 4, 64, 1, 32];0.032984;0.015138306595983047
[2, 64, 2, 1, 32, 2, 16];0.0158429;0.031517077350857785
[8, 16, 1, 2, 8, 1, 64];0.0526028;0.009492306583716166
[32, 4, 2, 2, 4, 2, 128];0.019815;0.025199187724547302
[8, 2, 2, 1, 2, 1, 64];0.0580802;0.008597110629128426
[2, 1, 64, 16, 1, 16, 16];0.011158;0.04475012589728489
[4, 64, 1, 1, 8, 4, 16];0.00869989;0.057394048058297835
[2, 2, 1, 2, 64, 1, 4];0.0263081;0.018979778272163506
[1, 64, 4, 4, 2, 1, 8];0.0395288;0.01263185082172757
[32, 1, 4, 32, 2, 4, 4];0.00742292;0.06726758536558454
[1, 2, 64, 1, 8, 4, 4];0.0515409;0.009687877098807059
[2, 4, 16, 32, 1, 4, 16];0.008919;0.05598406825450216
[2, 16, 2, 2, 1, 4, 1];0.0143569;0.034779228438026645
[2, 16, 1, 32, 1, 2, 32];0.0219381;0.022760489958652062
[1, 8, 8, 4, 16, 4, 16];0.00866795;0.0576055358835601
[16, 1, 16, 64, 4, 1, 16];0.0407588;0.012250652736633678
[4, 64, 1, 64, 1, 1, 128];0.0583119;0.008562950354248528
[4, 1, 1, 32, 2, 2, 8];0.0194712;0.025644125927621553
[1, 16, 1, 4, 64, 1, 64];0.0498219;0.010022136947043464
[1, 4, 16, 32, 2, 4, 16];0.0118229;0.04223345412393784
[16, 4, 1, 4, 2, 1, 4];0.0268099;0.018624534398185177
[1, 2, 2, 1, 1, 4, 4];0.00796604;0.06268132029991122
[4, 4, 16, 4, 2, 32, 1];0.00411105;0.12145848500064577
[4, 4, 2, 4, 1, 16, 256];0.00265384;0.1881507192452841
[32, 2, 4, 32, 2, 4, 64];0.0115621;0.043186091173913456
[16, 2, 8, 1, 8, 16, 2];0.00236106;0.21148209057029674
[64, 2, 1, 16, 4, 4, 8];0.0109708;0.0455137186679098
[2, 2, 2, 4, 1, 2, 256];0.0198889;0.025105556605036213
[4, 16, 1, 1, 32, 2, 1];0.0191939;0.026014614266089996
[2, 2, 1, 4, 16, 4, 512];0.0161479;0.030921785790220695
[1, 8, 32, 4, 16, 4, 8];0.0162621;0.030704638685157805
[4, 1, 32, 1, 4, 64, 2];0.00515389;0.09688253043078233
[1, 32, 1, 2, 8, 8, 8];0.00349593;0.14282949165512604
[1, 128, 2, 2, 2, 4, 64];0.0114062;0.04377635888919226
[8, 1, 4, 2, 1, 32, 8];0.00201511;0.24778890718715343
[1, 1, 4, 16, 1, 8, 16];0.007164;0.06969875834197442
[4, 32, 2, 2, 2, 4, 256];0.0115929;0.04307135442916826
[1, 8, 4, 64, 1, 4, 32];0.00747204;0.06682537898109549
[128, 1, 2, 4, 1, 16, 16];0.00274491;0.1819082974530694
[16, 1, 1, 2, 2, 64, 128];0.0024941;0.20020123682366575
[1, 2, 16, 16, 16, 1, 2];0.038084;0.013111067764990672
[2, 8, 2, 8, 1, 2, 2];0.0196099;0.025462746100791172
[1, 2, 1, 1, 8, 2, 32];0.0221241;0.022569139750855616
[2, 16, 2, 1, 8, 2, 8];0.0148768;0.03356379764209405
[2, 32, 4, 32, 1, 2, 2];0.0539038;0.009263204166717463
[1, 8, 1, 4, 8, 2, 128];0.0297551;0.016781052819916747
[1, 32, 8, 4, 1, 4, 8];0.00790691;0.06315006807487436
[1, 16, 8, 2, 4, 1, 4];0.0505888;0.00987020654298787
[1, 2, 2, 32, 1, 1, 1];0.0370798;0.013466143419379413
[16, 4, 4, 2, 4, 1, 64];0.0396318;0.01259902161299524
[1, 8, 1, 4, 1, 16, 4];0.00206685;0.2415859422608824
[2, 32, 1, 1, 8, 4, 128];0.0149949;0.03329944879671787
[8, 2, 1, 2, 1, 64, 128];0.00255203;0.1956567535498818
[2, 8, 2, 8, 4, 4, 8];0.00789094;0.06327787370857017
[8, 2, 1, 1, 64, 2, 512];0.0314939;0.015854559288049585
[2, 2, 2, 32, 1, 1, 64];0.037997;0.013141087579595883
[4, 2, 2, 8, 1, 2, 16];0.0187118;0.02668486755747201
[4, 8, 1, 1, 128, 1, 4];0.027842;0.017934124874718224
[32, 4, 1, 16, 2, 8, 128];0.00865912;0.05766427821324855
[4, 2, 1, 16, 16, 1, 16];0.0324891;0.015368905410180793
[1, 1, 2, 2, 64, 1, 128];0.0346079;0.014427974675201466
[2, 2, 2, 4, 8, 4, 8];0.00766802;0.06511744945395354
[2, 16, 8, 32, 1, 8, 32];0.00379205;0.13167598126657212
[1, 1, 64, 4, 2, 16, 1];0.00669503;0.07458098093091513
[64, 4, 1, 16, 4, 2, 1];0.0135159;0.03694329676617204
[1, 2, 8, 1, 2, 16, 64];0.00293279;0.17025491247648308
[64, 2, 2, 2, 32, 2, 128];0.017828;0.028007735290661025
[4, 1, 8, 256, 1, 1, 1];0.018492;0.027002049792445637
[16, 8, 1, 4, 4, 8, 2];0.00387216;0.1289517749168177
[4, 32, 2, 2, 8, 16, 1];0.00370908;0.13462149771962448
[4, 1, 32, 1, 2, 4, 1];0.0166979;0.02990327554733857
[4, 2, 2, 1, 16, 1, 512];0.03982;0.012539475257707301
[128, 1, 1, 1, 8, 2, 512];0.032526;0.01535146973995895
[16, 2, 8, 1, 1, 256, 8];0.00412703;0.12098819363123232
[32, 2, 4, 32, 1, 8, 64];0.00468588;0.10655883308191946
[2, 16, 1, 1, 8, 2, 2];0.018291;0.027298775614340645
[2, 1, 2, 1, 16, 2, 4];0.0132909;0.037568705261638025
[16, 4, 4, 2, 4, 2, 8];0.0167692;0.029776131524575096
[8, 4, 8, 32, 8, 1, 16];0.03491;0.014303119586419503
[4, 8, 8, 2, 1, 128, 1];0.00375104;0.13311559054606315
[16, 1, 8, 16, 2, 1, 128];0.0461571;0.010817878609399308
[1, 4, 4, 2, 2, 32, 4];0.00209904;0.23788108123804444
[4, 8, 2, 8, 2, 4, 2];0.00428486;0.11653167309128065
[2, 4, 8, 2, 2, 32, 2];0.00208998;0.23891228852041876
[1, 64, 1, 8, 1, 4, 128];0.014745;0.033863811784462856
[2, 1, 16, 16, 4, 2, 1];0.0277069;0.018021572415604228
[16, 4, 4, 4, 8, 1, 4];0.030086;0.016596486896294116
[8, 8, 4, 32, 1, 2, 4];0.016938;0.02947938981945358
[1, 2, 8, 2, 64, 1, 64];0.034688;0.01439465823229661
[32, 2, 1, 8, 4, 4, 128];0.01564;0.03192595298989161
[32, 4, 1, 4, 32, 2, 32];0.0213351;0.023403776160500996
[128, 2, 1, 16, 2, 2, 8];0.0135541;0.03683917816468115
[8, 16, 2, 2, 4, 1, 32];0.0355539;0.014044082499019932
[2, 32, 4, 2, 4, 2, 256];0.0216961;0.023014362247680678
[8, 1, 4, 2, 8, 8, 16];0.00439405;0.11363591783477765
[4, 4, 8, 4, 1, 2, 32];0.0144081;0.03465563847848813
[2, 2, 1, 1, 8, 1, 16];0.0337958;0.014774673325144094
[2, 32, 2, 2, 1, 16, 2];0.006989;0.07144396977563382
[2, 4, 4, 4, 16, 2, 256];0.0193019;0.02586905458850708
[1, 64, 4, 2, 128, 1, 8];0.0311201;0.016044996795058653
[4, 32, 2, 8, 2, 8, 8];0.00545406;0.09155049720060006
[2, 8, 16, 16, 1, 8, 32];0.00559783;0.0891991905366731
[8, 4, 2, 8, 1, 8, 2];0.00504708;0.0989328294304637
[1, 128, 1, 128, 2, 1, 2];0.041671;0.011982479536413928
[16, 1, 16, 2, 8, 4, 16];0.0102401;0.048761428576078826
[1, 1, 4, 4, 8, 1, 64];0.0378051;0.013207792196341361
[1, 64, 4, 1, 2, 64, 64];0.00239015;0.2089081876710268
[4, 64, 1, 4, 1, 16, 64];0.00449586;0.11106260087322666
[4, 4, 8, 1, 2, 2, 16];0.020848;0.023950590213061434
[8, 4, 2, 32, 1, 2, 512];0.0200481;0.024906195837106997
[1, 1, 8, 1, 4, 32, 1];0.00262499;0.19021859312298517
[2, 4, 1, 1, 128, 1, 32];0.042366;0.011785910984324808
[4, 64, 1, 1, 32, 1, 256];0.0614281;0.008128558505991635
[2, 16, 8, 8, 8, 1, 8];0.034539;0.014456756268621118
[128, 2, 1, 1, 4, 4, 16];0.00914907;0.054576247067942944
[1, 32, 4, 64, 2, 1, 8];0.039176;0.012745607125839921
[2, 4, 8, 1, 16, 16, 1];0.00268006;0.18630997244908873
[2, 32, 4, 16, 1, 16, 1];0.0105531;0.04731518745789434
[1, 128, 1, 1, 2, 1, 4];0.033684;0.014823711695817147
[1, 1, 4, 16, 1, 8, 64];0.00492191;0.10144880844263808
[4, 2, 4, 1, 4, 64, 32];0.00201297;0.24805233300143803
[8, 8, 2, 1, 128, 1, 8];0.028703;0.01739615736201459
[128, 1, 1, 1, 8, 16, 256];0.00460482;0.10843461954254559
[16, 1, 4, 1, 8, 1, 256];0.0397599;0.012558429592677667
[2, 2, 4, 64, 4, 1, 256];0.042263;0.011814634662989015
[4, 8, 8, 4, 1, 2, 16];0.0145462;0.03432662171301816
[2, 2, 64, 32, 4, 1, 1];0.124811;0.004000624181858208
[4, 1, 1, 2, 16, 1, 2];0.0268691;0.018583499438459227
[32, 4, 2, 32, 2, 1, 4];0.0289261;0.01726198501567459
[1, 8, 8, 8, 2, 4, 1];0.025275;0.019755564975743017
[8, 4, 4, 4, 2, 4, 16];0.0105102;0.04750831618445936
[8, 1, 4, 1, 256, 1, 1];0.018347;0.02721545237705918
[16, 1, 16, 2, 1, 1, 4];0.038183;0.013077073691483245
[8, 1, 2, 2, 1, 32, 16];0.0027101;0.1842448266713054
[32, 8, 1, 16, 2, 2, 512];0.0359979;0.013870862043672124
[1, 2, 16, 1, 2, 16, 8];0.00338316;0.14759039027474455
[2, 16, 2, 2, 16, 1, 256];0.036454;0.013697314554284983
[4, 1, 8, 4, 4, 2, 4];0.017241;0.028961307624958226
[1, 4, 1, 256, 1, 1, 128];0.0633259;0.007884955519967419
[16, 2, 4, 1, 8, 32, 2];0.00188398;0.26503567169603964
[1, 64, 1, 1, 128, 1, 32];0.042366;0.011785910984324808
[4, 32, 1, 2, 2, 4, 256];0.0177579;0.028118296913593657
[2, 4, 16, 4, 2, 4, 32];0.0117991;0.04231864335092547
[2, 4, 32, 8, 32, 1, 1];0.067035;0.007448674644020359
[1, 8, 16, 32, 1, 4, 64];0.0125139;0.039901382044119325
[8, 2, 4, 1, 4, 2, 2];0.0170271;0.02932512904498739
[4, 4, 8, 2, 1, 4, 64];0.00851202;0.058660800228606695
[16, 8, 2, 1, 1, 256, 32];0.00238109;0.2097030791620244
[4, 64, 1, 2, 16, 1, 16];0.0496919;0.010048356065312552
[1, 32, 2, 1, 4, 16, 512];0.00316;0.15801326100060278
[8, 1, 16, 16, 4, 1, 32];0.048166;0.010366688219115242
[32, 4, 1, 2, 1, 8, 256];0.0084691;0.05895808347544659
[1, 2, 4, 2, 2, 8, 128];0.00587201;0.08503423951285927
[128, 1, 1, 8, 32, 1, 64];0.0507789;0.009833255638895384
[16, 8, 1, 2, 1, 128, 16];0.00175214;0.2849783149530887
[1, 2, 32, 16, 1, 2, 32];0.030853;0.016183901233653285
[2, 16, 2, 4, 4, 16, 4];0.00221705;0.2252190544921877
