X;time;peak
[1, 256, 2, 4];0.00176978;0.28213783903191625
[1, 1, 1, 2];0.062041;0.008048256874678113
[8, 16, 8, 5];0.0418999;0.011917019008682713
[8, 2, 4, 1];0.0291369;0.017137097795644176
[64, 8, 4, 1];0.00533795;0.09354188494869843
[16, 4, 8, 0];0.026994;0.018497514438834732
[2, 2, 4, 0];0.0361249;0.013822097909251091
[256, 16, 4, 4];0.0083921;0.059499041331955625
[2, 1, 8, 2];0.0388019;0.012868491098680858
[1, 128, 4, 3];0.0285339;0.017499251934082083
[8, 1, 32, 4];0.031333;0.015935975002773585
[1, 8, 32, 4];0.00791502;0.063085362356874
[2, 2, 64, 5];0.038161;0.013084612687348465
[16, 16, 1, 2];0.0465469;0.010727285915107231
[8, 2, 8, 2];0.027658;0.018053434983075593
[8, 4, 128, 1];0.0137768;0.03624367812277922
[16, 8, 1, 5];0.04632;0.01077983386791677
[4, 8, 1, 3];0.0337801;0.014781540160091438
[64, 1, 8, 4];0.184681;0.0027036993776398477
[8, 128, 8, 1];0.00192881;0.25887563044670275
[1, 4, 16, 2];0.0304179;0.01641539701169064
[8, 2, 4, 3];0.0261722;0.01907833138833972
[4, 32, 4, 1];0.00183487;0.27212930875860675
[32, 16, 8, 1];0.00227308;0.2196675456921467
[1, 32, 4, 4];0.00219893;0.22707494315958432
[1, 8, 128, 0];0.053288;0.00937025042714879
[16, 2, 8, 0];0.028089;0.017776421544444615
[1, 128, 64, 1];0.00214815;0.23244275528333902
[1, 32, 32, 5];0.0386031;0.01293476183938349
[1, 32, 32, 3];0.0371561;0.013438490712478027
[32, 2, 2, 1];0.020148;0.02478270323416244
[1, 64, 1, 0];0.0412269;0.0121115559200887
[4, 2, 32, 4];0.0191469;0.0260784724818067
[64, 2, 1, 4];0.0804679;0.006205230964917747
[4, 8, 1, 0];0.033772;0.014785085418746438
[32, 8, 2, 2];0.0456779;0.010931367351868294
[8, 2, 8, 5];0.031132;0.016038863701718642
[2, 128, 16, 4];0.00194907;0.256184695655828
[1, 32, 8, 1];0.00216794;0.23032090591155877
[16, 1, 1, 0];0.0317719;0.01571583395270364
[1, 1, 32, 5];0.06305;0.007919459234923154
[128, 1, 2, 5];0.110696;0.00451074930225035
[2, 256, 16, 4];0.00213313;0.23407945355505982
[64, 4, 1, 0];0.053735;0.009292303056888523
[8, 1, 4, 3];0.0323861;0.015417784319875031
[8, 1, 4, 5];0.0530479;0.009412661099909793
[2, 256, 1, 1];0.00437617;0.11410020743296187
[1, 16, 8, 3];0.0274479;0.018191625033678525
[8, 32, 4, 1];0.001652;0.30225296898420384
[1, 1, 1, 3];0.0620711;0.008044354051433032
[64, 32, 4, 1];0.00215411;0.23179963175599427
[1, 64, 16, 3];0.0294781;0.01693874112517105
[4, 1, 256, 4];0.0381131;0.013101057241785759
[128, 1, 1, 3];0.161542;0.003090972655791712
[32, 128, 4, 1];0.00185108;0.26974625881210146
[1, 4, 64, 3];0.062952;0.007931787786915504
[2, 2, 4, 4];0.0159059;0.0313922446866826
[2, 16, 16, 1];0.002388;0.2090962750259233
[16, 4, 64, 4];0.010854;0.04600349223898146
[8, 2, 16, 2];0.0291381;0.017136392035235818
[2, 4, 64, 4];0.010128;0.04930113593620703
[8, 16, 1, 2];0.041333;0.012080466086708073
[32, 64, 2, 1];0.00401902;0.12423971633928291
[32, 4, 4, 3];0.0606029;0.008239241104995054
[8, 4, 8, 2];0.0272691;0.018310905191660332
[1, 2, 128, 3];0.0541561;0.009220049168272914
[32, 1, 32, 3];0.063436;0.007871270331702892
[128, 2, 4, 1];0.0231411;0.021577276134751796
[4, 2, 16, 3];0.0290761;0.017172932572178
[2, 16, 128, 1];0.00370908;0.13462149771962448
[4, 256, 2, 1];0.00350308;0.14253796794874932
[4, 256, 4, 4];0.00393486;0.12689699373342503
[128, 4, 1, 1];0.038146;0.013089757897601447
[32, 1, 16, 2];0.030936;0.01614048050044947
[1, 32, 32, 4];0.00260305;0.19182186464413084
[16, 64, 2, 4];0.00486612;0.10261191765963536
[4, 8, 8, 1];0.00381398;0.13091885766624492
[16, 2, 4, 2];0.0310309;0.016091119005955508
[1, 8, 16, 1];0.00788498;0.06332570339581138
[2, 32, 1, 0];0.0395799;0.012615542352605862
[1, 1, 128, 5];0.0619838;0.00805568398132907
[4, 2, 8, 3];0.028142;0.01774294310148194
[1, 4, 2, 5];0.023422;0.021318499904444746
[8, 8, 8, 4];0.00431013;0.11584845579179857
[8, 8, 8, 1];0.00351095;0.14221846074763375
[4, 8, 256, 1];0.00753522;0.06626507318457919
[8, 4, 16, 3];0.0269699;0.01851404361016929
[128, 2, 1, 2];0.160806;0.0031051198634497765
[16, 4, 8, 2];0.028255;0.017671983888228802
[1, 2, 128, 2];0.0542481;0.009204412776888127
[1, 128, 16, 4];0.00223303;0.2236073428309986
[128, 8, 1, 1];0.0199089;0.02508033616934661
[8, 2, 32, 4];0.0165019;0.03025844931564879
[16, 2, 16, 3];0.0418029;0.011944671416621928
[1, 1, 128, 4];0.0619161;0.00806449218800772
[4, 2, 4, 0];0.026931;0.018540785888452146
[32, 1, 1, 4];0.0585079;0.008534264684972538
[16, 8, 4, 4];0.00458002;0.10902177387039899
[1, 1, 256, 2];0.0619071;0.008065664596821766
[2, 64, 8, 4];0.00183892;0.2715299767047532
[2, 256, 1, 2];0.0405459;0.012314978943910598
[8, 16, 8, 1];0.00196195;0.2545028694726699
[16, 4, 8, 4];0.00925303;0.053963069909197824
[2, 128, 2, 2];0.0325401;0.01534481777136225
[1, 2, 512, 0];0.062829;0.007947315805788805
[16, 2, 16, 2];0.029458;0.016950298892046464
[2, 128, 32, 4];0.00194407;0.2568435831847129
[16, 4, 4, 5];0.0432529;0.011544241074284147
[2, 4, 8, 5];0.032378;0.015421641384949806
[2, 4, 16, 1];0.00840807;0.059386030891976964
[1, 2, 4, 3];0.031867;0.01566893352878855
[32, 2, 2, 0];0.041302;0.0120895333098132
[8, 8, 1, 3];0.040154;0.01243517220605431
[128, 1, 8, 4];0.166187;0.003004578605798918
[32, 16, 1, 0];0.0427969;0.011667244701413065
[2, 32, 8, 1];0.00239491;0.20849297249663026
[8, 8, 32, 1];0.00484395;0.10308155632529337
[1, 1, 4, 2];0.0617421;0.00808721933270661
[1, 64, 8, 2];0.0294709;0.016942879408565897
[8, 16, 1, 0];0.0404861;0.01233316878538325
[64, 1, 4, 3];0.207876;0.00240201805288684
[4, 16, 16, 3];0.026073;0.01915091875740823
[1, 256, 2, 0];0.0324011;0.01541064669909061
[16, 32, 8, 1];0.00167799;0.29757144247695444
[32, 16, 2, 1];0.00287223;0.173844679834799
[2, 32, 256, 1];0.00230122;0.21698138585702573
[4, 4, 4, 2];0.025543;0.01954828738840014
[2, 32, 1, 1];0.00209498;0.23834208668431428
[64, 2, 1, 1];0.0801861;0.006227038161999459
[1, 64, 2, 3];0.0324562;0.015384484467125073
[16, 2, 1, 4];0.0161541;0.030909917900836612
[1, 32, 2, 5];0.0356081;0.014022705641747379
[64, 1, 1, 3];0.160118;0.003118462039008136
[1, 2, 2, 1];0.030972;0.01612171977146793
[4, 1, 16, 5];0.0382361;0.013058913036682735
[2, 8, 32, 5];0.0338981;0.014730085307492301
[2, 4, 64, 2];0.0467789;0.010674083930188713
[1, 64, 16, 1];0.00222707;0.22420575229422732
[4, 8, 4, 0];0.0286481;0.017429494617859642
[32, 2, 16, 3];0.065948;0.007571448789378066
[2, 4, 2, 3];0.031523;0.01583992338171826
[2, 64, 2, 3];0.037678;0.013252346323103794
[4, 128, 2, 2];0.0422459;0.011819416908194753
[1, 128, 2, 0];0.032351;0.015434512217919224
[32, 2, 16, 0];0.030127;0.016573900645995444
[4, 32, 64, 1];0.00222898;0.2240136316888912
[64, 1, 2, 5];0.18854;0.0026483605853500833
[8, 8, 4, 5];0.038501;0.012969063264899737
[2, 4, 2, 2];0.030781;0.01622175708267778
[256, 1, 1, 3];0.154137;0.0032394681663838326
[256, 32, 1, 1];0.00482988;0.10338184484125998
[16, 4, 1, 3];0.0457249;0.010920131148715574
[32, 8, 4, 4];0.00802088;0.062252758395824996
[8, 16, 32, 4];0.00223494;0.22341624596718695
[16, 32, 1, 1];0.00222707;0.22420575229422732
[8, 1, 64, 4];0.031961;0.015622849872091133
[128, 16, 1, 4];0.00958991;0.05206742344421426
[1, 8, 4, 2];0.0269721;0.0185125334980185
[1, 16, 64, 0];0.0459292;0.010871556760446616
