X;time;peak
[64, 128, 1, 1];0.0027515350000000003;0.18147030830496605
[4, 16, 1, 0];0.00313518;0.159264190496847
[2, 8, 128, 4];0.003993768;0.12502526555420965
[8, 64, 2, 2];0.010664779;0.04681971419772551
[8, 32, 4, 2];0.011623771;0.042956963343643365
[1, 16, 64, 5];0.004114037;0.12137029996616577
[2, 2, 512, 1];0.030979109999999997;0.016118019683648264
[1, 256, 1, 2];0.003025263;0.1650507426170567
[64, 2, 4, 1];0.019607040000000003;0.025466460249068942
[2, 8, 8, 5];0.00393351;0.12694054540649566
[4, 8, 4, 4];0.002350605;0.21242271873066926
[8, 8, 1, 4];0.001526038;0.32720148827349305
[32, 2, 4, 1];0.01039957;0.048013706793829436
[64, 4, 2, 4];0.026867645;0.018584505815895096
[1, 16, 4, 3];0.003976706;0.1255616846611001
[1, 2, 32, 1];0.030605784;0.016314625521826356
[1, 64, 1, 4];0.0015777030000000002;0.3164866294618852
[8, 8, 128, 4];0.001553138;0.32149229801981843
[1, 4, 4, 2];0.015435448;0.03234903870376194
[64, 1, 8, 3];0.105014149;0.004754805990589942
[2, 1, 64, 3];0.031356760000000004;0.01592389981496509
[4, 128, 32, 1];0.002181059;0.22893553304239123
[2, 1, 32, 0];0.031327569;0.015938737690176494
[2, 2, 4, 2];0.024168620000000002;0.020659926167149997
[4, 64, 1, 3];0.002990404;0.16697473142823002
[2, 1, 128, 3];0.031598396;0.015802128208087043
[8, 1, 16, 1];0.016024437;0.031160027947434586
[1, 4, 1, 3];0.015429242000000001;0.03236205023953249
[1, 256, 4, 1];0.001392166;0.3586654930244703
[1, 32, 8, 2];0.003116902;0.1601981405773761
[1, 128, 64, 4];0.001454233;0.34335756702117526
[32, 128, 1, 4];0.0025906989999999997;0.19273636372342168
[2, 2, 64, 0];0.046011749000000005;0.010852052260867212
[4, 2, 64, 5];0.012474268;0.04002815273504664
[2, 16, 2, 3];0.0022977949999999996;0.21730480950733413
[16, 1, 8, 5];0.01060067;0.04710286281545457
[2, 1, 2, 5];0.031581268;0.015810698441934147
[4, 4, 8, 2];0.004136325000000001;0.12071631333657407
[4, 2, 32, 2];0.030672272;0.01627926045915036
[4, 1, 8, 4];0.016070315;0.031071071398532307
[256, 2, 1, 1];0.077678093;0.006428091698413667
