X;time;peak
[16, 128, 8, 1];0.002146041;0.23267118604066966
[16, 128, 8, 4];0.002414656;0.20678800821396703
[16, 256, 1, 1];0.0024467810000000003;0.2040729860015689
[16, 256, 1, 4];0.002463184;0.20271400949417695
[16, 256, 2, 1];0.002477248;0.20156314780026255
[16, 256, 2, 4];0.0025365319999999998;0.19685220007549867
[16, 256, 4, 1];0.002601302;0.19195076341074765
[16, 256, 4, 4];0.002524525;0.19778845714021637
[32, 16, 1, 1];0.001350516;0.3697267598176584
[32, 16, 1, 4];0.00135513;0.3684678995829956
[32, 16, 2, 1];0.002085083;0.2394733949496997
[32, 16, 2, 4];0.002550804;0.19575079259790434
[32, 16, 4, 1];0.001835357;0.2720571010228009
[32, 16, 4, 4];0.001345995;0.37096861783431945
[32, 16, 8, 1];0.0013845749999999999;0.36063189409162005
[32, 16, 8, 4];0.001732068;0.2882807746358138
[32, 16, 16, 1];0.001385628;0.3603578339654689
[32, 16, 16, 4];0.0017147129999999999;0.29119852987753914
[32, 16, 32, 1];0.001863986;0.26787857031217227
[32, 16, 32, 4];0.0015973040000000001;0.31260292640718657
[32, 32, 1, 1];0.002099304;0.23785116627315755
[32, 32, 1, 4];0.0021088219999999998;0.23677764399361578
[32, 32, 2, 1];0.0013387219999999999;0.37298401368014034
[32, 32, 2, 4];0.003033403;0.16460783640086885
[32, 32, 4, 1];0.000991476;0.5036147166062565
[32, 32, 4, 4];0.002175763;0.22949278242249033
[32, 32, 8, 1];0.0009314120000000001;0.5360913374123425
[32, 32, 8, 4];0.0029686870000000002;0.16819621090465406
[32, 32, 16, 1];0.001102125;0.4530537867863489
[32, 32, 16, 4];0.0028781370000000002;0.1734878863521454
[32, 64, 1, 1];0.0024823719999999996;0.20114709026765726
[32, 64, 1, 4];0.00247498;0.20174785443191653
[32, 64, 2, 1];0.002567255;0.194496419234515
[32, 64, 2, 4];0.002624192;0.19027643738030783
[32, 64, 4, 1];0.002683026;0.18610401269384078
[32, 64, 4, 4];0.002463695;0.20267196416841562
[32, 64, 8, 1];0.000993501;0.5025882256403413
[32, 64, 8, 4];0.0031696759999999997;0.15753089740462584
[32, 128, 1, 1];0.002505387;0.19929931174780774
[32, 128, 1, 4];0.0025033850000000003;0.1994586948319594
[32, 128, 2, 1];0.002739747;0.18225110010592394
[32, 128, 2, 4];0.0026479050000000003;0.18857243925363815
[32, 128, 4, 1];0.0030579839999999997;0.16328466884127085
[32, 128, 4, 4];0.002590347;0.19276255450019045
[32, 256, 1, 1];0.002735493;0.1825345211126129
[32, 256, 1, 4];0.002749336;0.18161545360840028
[32, 256, 2, 1];0.002628844;0.1899397243662632
[32, 256, 2, 4];0.002960492;0.16866179836388842
[64, 16, 1, 1];0.003116929;0.16019675288141141
[64, 16, 1, 4];0.0031076990000000002;0.1606725441434015
[64, 16, 2, 1];0.0052181829999999995;0.09568884509452903
[64, 16, 2, 4];0.007180492;0.06953867572889222
[64, 16, 4, 1];0.001952598;0.2557218151211385
[64, 16, 4, 4];0.005505118000000001;0.09070139909115567
[64, 16, 8, 1];0.0014886230000000001;0.3354253593837424
[64, 16, 8, 4];0.007672447;0.0650798767019055
[64, 16, 16, 1];0.001504768;0.33182650399390784
[64, 16, 16, 4];0.009364395;0.05332132025207233
[64, 32, 1, 1];0.0030381300000000004;0.16435172450221178
[64, 32, 1, 4];0.0030239810000000002;0.1651207149654395
[64, 32, 2, 1];0.0029099580000000002;0.17159075999100493
[64, 32, 2, 4];0.006453909000000001;0.07736736058130114
[64, 32, 4, 1];0.001354442;0.3686550658957008
[64, 32, 4, 4];0.004742392;0.1052890407966918
[64, 32, 8, 1];0.001080611;0.46207368309401325
[64, 32, 8, 4];0.006228908;0.08016202916496837
[64, 64, 1, 1];0.002631503;0.18974779993102983
[64, 64, 1, 4];0.0026420059999999997;0.18899347872862698
[64, 64, 2, 1];0.0019817389999999997;0.25196148673559177
[64, 64, 2, 4];0.0056159520000000004;0.08891135550337766
[64, 64, 4, 1];0.001073847;0.46498421540676166
[64, 64, 4, 4];0.004666249999999999;0.10700710522623195
[64, 128, 1, 1];0.002633146;0.18962940329245123
[64, 128, 1, 4];0.002651398;0.18832401048877037
[64, 128, 2, 1];0.001904423;0.26219065027144955
[64, 128, 2, 4];0.006362914;0.07847377864322931
[64, 256, 1, 1];0.004054909999999999;0.12314007086764069
[64, 256, 1, 4];0.004045905000000001;0.12341414461335713
[128, 16, 1, 1];0.010305135;0.04845369854561874
[128, 16, 1, 4];0.010253805;0.048696255171802545
[128, 16, 2, 1];0.004785662;0.10433706031932567
[128, 16, 2, 4];0.010416057999999999;0.04793770395306025
[128, 16, 4, 1];0.00215375;0.2318383771384352
[128, 16, 4, 4];0.010323464;0.04836767046040988
[128, 16, 8, 1];0.001884577;0.26495171317590355
[128, 16, 8, 4];0.010456901000000001;0.047750466869859884
[128, 32, 1, 1];0.0065774150000000005;0.07591461155513295
[128, 32, 1, 4];0.006624009;0.07538061991792354
[128, 32, 2, 1];0.002761221;0.18083373433778202
[128, 32, 2, 4];0.006461484;0.07727666040214674
[128, 32, 4, 1];0.00146436;0.3409830265521489
[128, 32, 4, 4];0.0060495919999999995;0.08253811244822871
[128, 64, 1, 1];0.003849228;0.1297200126264032
[128, 64, 1, 4];0.003854277;0.12955008287206776
[128, 64, 2, 1];0.001974361;0.2529030429399207
[128, 64, 2, 4];0.003861322;0.1293137181415859
[128, 128, 1, 1];0.0036801309999999997;0.13568047027725502
[128, 128, 1, 4];0.003678227;0.1357507040109011
[256, 16, 1, 1];0.010235353999999999;0.04878403861379927
[256, 16, 1, 4];0.010313757000000002;0.048413192667027614
[256, 16, 2, 1];0.004389597;0.11375119510103199
[256, 16, 2, 4];0.010271888;0.048610528537879776
[256, 16, 4, 1];0.002256868;0.22124550694232217
[256, 16, 4, 4];0.010365628;0.048170926523883044
[256, 32, 1, 1];0.0061948509999999995;0.08060273035814822
[256, 32, 1, 4];0.006123889;0.0815367333996264
[256, 32, 2, 1];0.002265764;0.22037683746493666
[256, 32, 2, 4];0.0062846;0.0794516603700959
[256, 64, 1, 1];0.003846922;0.129797772027066
[256, 64, 1, 4];0.003838076;0.13009693001438866
