X;time;peak
[128, 16, 8, 1];0.00274897;0.1816396340308933
[128, 16, 8, 4];0.00874686;0.05708584620788543
[128, 32, 1, 1];0.005018;0.09950615878077018
[128, 32, 1, 4];0.00485706;0.10280332233118487
[128, 32, 2, 1];0.00289989;0.1721864983712847
[128, 32, 2, 4];0.00506496;0.0985835830415057
[128, 32, 4, 1];0.00232005;0.21522032058011886
[128, 32, 4, 4];0.00489807;0.10194258243796123
[128, 64, 1, 1];0.00390315;0.127927931225268
[128, 64, 1, 4];0.00398898;0.1251753342362972
[128, 64, 2, 1];0.002707;0.18445582000809188
[128, 64, 2, 4];0.00402188;0.12415136820638725
[128, 128, 1, 1];0.00385284;0.1295984013771412
[128, 128, 1, 4];0.00380898;0.1310907131993092
[256, 16, 1, 1];0.00872588;0.057223100107027004
[256, 16, 1, 4];0.008641;0.057785199023481636
[256, 16, 2, 1];0.00389099;0.12832772758652805
[256, 16, 2, 4];0.00806499;0.061912278225007694
[256, 16, 4, 1];0.0032351;0.15434512217919225
[256, 16, 4, 4];0.00921798;0.054168256468543514
[256, 32, 1, 1];0.00477505;0.1045689374481743
[256, 32, 1, 4];0.00475001;0.10512017969686481
[256, 32, 2, 1];0.00319314;0.15637332054401146
[256, 32, 2, 4];0.00475192;0.10507792739816849
[256, 64, 1, 1];0.00445199;0.11215701400090852
[256, 64, 1, 4];0.00430918;0.11587399569335807
