kc,ku,mc,mr,nc,nr,X,time,peak,backend
16,4,8,1,512,16,[16; 4; 8; 1; 512; 16],0.01166332206048537,0.3424903485798971,tvm
16,8,32,1,256,64,[16; 8; 32; 1; 256; 64],0.008626398746855557,0.4630640612980378,tvm
2,2,32,1,256,16,[2; 2; 32; 1; 256; 16],0.02342998725362122,0.17048985963395508,tvm
64,4,2,1,512,64,[64; 4; 2; 1; 512; 64],0.014339449509861879,0.27857242604383037,tvm
32,4,8,1,1024,128,[32; 4; 8; 1; 1024; 128],0.013295029872097075,0.3004562815220782,tvm
64,2,32,1,32,16,[64; 2; 32; 1; 32; 16],0.03340422100154683,0.11958294845164219,tvm
4096,16,2,1,512,64,[4096; 16; 2; 1; 512; 64],0.049074704496888444,0.08139784597884868,tvm
256,8,16,1,256,16,[256; 8; 16; 1; 256; 16],0.03374744299799204,0.11836675265539122,tvm
512,1,4,1,512,128,[512; 1; 4; 1; 512; 128],0.04953191272215918,0.08064649674447516,tvm
4096,32,2,1,1024,16,[4096; 32; 2; 1; 1024; 16],0.06589431699831039,0.060620936980007915,tvm
16,2,8,1,256,128,[16; 2; 8; 1; 256; 128],0.014412452117539942,0.2771613883271011,tvm
64,16,4,1,128,128,[64; 16; 4; 1; 128; 128],0.013052408248768188,0.3060412425019133,tvm
8,8,64,1,64,16,[8; 8; 64; 1; 64; 16],0.011057252064347267,0.36126292634453444,tvm
128,16,8,1,64,16,[128; 16; 8; 1; 64; 16],0.031576722976751626,0.1265037933491783,tvm
2048,64,8,1,1024,16,[2048; 64; 8; 1; 1024; 16],0.06595547799952328,0.06056472273802808,tvm
4096,8,64,1,1024,64,[4096; 8; 64; 1; 1024; 64],0.048954522993881255,0.0815976746131203,tvm
4096,1,8,1,64,16,[4096; 1; 8; 1; 64; 16],0.06700036051915959,0.059620205132372976,tvm
1024,4,8,1,16,16,[1024; 4; 8; 1; 16; 16],0.06776002299739048,0.058951798736093616,tvm
1,1,32,1,512,128,[1; 1; 32; 1; 512; 128],0.029444155748933554,0.13566614958012232,tvm
128,16,2,1,64,64,[128; 16; 2; 1; 64; 64],0.014482838625553995,0.27581438565828376,tvm
4096,4,64,1,512,16,[4096; 4; 64; 1; 512; 16],0.06749492703238502,0.05918334034465412,tvm
128,64,2,1,64,64,[128; 64; 2; 1; 64; 64],0.014532241504639387,0.2748767447072758,tvm
128,16,8,1,1024,64,[128; 16; 8; 1; 1024; 64],0.01406865676108282,0.28393437311976816,tvm
