kc,ku,mc,mr,nc,nr,X,time,peak,backend
160,5,4,1,160,16,[160; 5; 4; 1; 160; 16],1.131393690011464,0.12929691545675143,tvm
40,8,125,1,32,16,[40; 8; 125; 1; 32; 16],0.6265040839789435,0.23349522856523133,tvm
80,40,750,1,320,16,[80; 40; 750; 1; 320; 16],1.2061614429112524,0.12128203495929342,tvm
1280,1,150,1,128,128,[1280; 1; 150; 1; 128; 128],1.859558833995834,0.07866689217429838,tvm
128,32,20,1,2560,128,[128; 32; 20; 1; 2560; 128],0.51234224694781,0.2855234272738312,tvm
16,2,20,1,64,64,[16; 2; 20; 1; 64; 64],0.36113335203845054,0.40507395248871664,tvm
10,2,1,1,5120,128,[10; 2; 1; 1; 5120; 128],0.5973814560566097,0.24487823115796853,tvm
320,40,60,1,640,16,[320; 40; 60; 1; 640; 16],1.8242287850007415,0.08019044293594722,tvm
128,4,50,1,320,64,[128; 4; 50; 1; 320; 64],0.5089604429667816,0.2874205968404935,tvm
1280,20,25,1,320,64,[1280; 20; 25; 1; 320; 64],1.8412294059526175,0.07945002062903118,tvm
640,1,300,1,2560,128,[640; 1; 300; 1; 2560; 128],1.8580764209618792,0.07872965430021758,tvm
8,1,30,1,1024,64,[8; 1; 30; 1; 1024; 64],0.3646105269435793,0.40121089073314353,tvm
16,16,15,1,512,128,[16; 16; 15; 1; 512; 128],0.41670281800907105,0.35105525560071893,tvm
1280,2,300,1,128,16,[1280; 2; 300; 1; 128; 16],2.7193093160167336,0.05379517270216056,tvm
320,10,750,1,128,128,[320; 10; 750; 1; 128; 128],1.263436476001516,0.11578398840333842,tvm
320,40,75,1,128,128,[320; 40; 75; 1; 128; 128],1.2147613549605012,0.12042341789056245,tvm
80,10,300,1,256,128,[80; 10; 300; 1; 256; 128],0.4653536069672555,0.31435388507906775,tvm
320,32,1500,1,5120,64,[320; 32; 1500; 1; 5120; 64],1.257372573018074,0.1163423772912307,tvm
128,16,300,1,1280,64,[128; 16; 300; 1; 1280; 64],0.5134210271062329,0.2849234966285205,tvm
64,1,20,1,640,128,[64; 1; 20; 1; 640; 128],0.462836978957057,0.31606315168539506,tvm
256,16,50,1,16,16,[256; 16; 50; 1; 16; 16],1.3341762280324474,0.1096449713404402,tvm
20,1,20,1,2560,64,[20; 1; 20; 1; 2560; 64],0.5571028830017895,0.26258294248540875,tvm
128,16,300,1,128,128,[128; 16; 300; 1; 128; 128],0.4585384390084073,0.3190260659543793,tvm
32,4,150,1,160,16,[32; 4; 150; 1; 160; 16],0.5486067370511591,0.2666495039270229,tvm
16,8,10,1,5120,64,[16; 8; 10; 1; 5120; 64],0.31198839005082846,0.4688819166055562,tvm
40,2,6,1,256,64,[40; 2; 6; 1; 256; 64],0.5390398489544168,0.27138200370430265,tvm
64,64,10,1,2560,128,[64; 64; 10; 1; 2560; 128],0.6003913190215826,0.24365061527556112,tvm
640,20,25,1,256,64,[640; 20; 25; 1; 256; 64],2.2261325248982757,0.0657129405592773,tvm
1280,2,12,1,256,64,[1280; 2; 12; 1; 256; 64],2.282889579888433,0.0640791896263609,tvm
128,4,4,1,5120,64,[128; 4; 4; 1; 5120; 64],0.8397218199679628,0.1742073515385076,tvm
20,4,100,1,256,128,[20; 4; 100; 1; 256; 128],0.5367472770158201,0.2725411390981359,tvm
64,64,375,1,512,64,[64; 64; 375; 1; 512; 64],0.3503921729279682,0.41749138704587146,tvm
40,1,300,1,128,16,[40; 1; 300; 1; 128; 16],1.168807253940031,0.1251581163554448,tvm
1280,10,3,1,1280,64,[1280; 10; 3; 1; 1280; 64],1.8248083140933886,0.08016497577083474,tvm
256,16,20,1,320,64,[256; 16; 20; 1; 320; 64],0.5529872040497139,0.26453725007452994,tvm
40,2,75,1,128,128,[40; 2; 75; 1; 128; 128],0.48424273903947324,0.3020917042057904,tvm
160,10,500,1,512,64,[160; 10; 500; 1; 512; 64],0.509904274949804,0.2868885817835416,tvm
32,1,15,1,16,16,[32; 1; 15; 1; 16; 16],1.2125966480234638,0.12063839573048503,tvm
128,1,15,1,2560,16,[128; 1; 15; 1; 2560; 16],1.3067167799454182,0.11194905929946401,tvm
128,8,60,1,64,16,[128; 8; 60; 1; 64; 16],1.220717865973711,0.11983581002890364,tvm
80,10,125,1,1280,64,[80; 10; 125; 1; 1280; 64],0.5186413930496201,0.28205560961023923,tvm
4,2,20,1,640,64,[4; 2; 20; 1; 640; 64],0.5570206689881161,0.2626216986731515,tvm
10,2,500,1,160,16,[10; 2; 500; 1; 160; 16],0.4972426680615172,0.29419380854021226,tvm
1280,20,30,1,512,64,[1280; 20; 30; 1; 512; 64],1.7972941510379314,0.08139219403859674,tvm
1280,32,100,1,16,16,[1280; 32; 100; 1; 16; 16],2.7345053900498897,0.05349622451577811,tvm
64,32,75,1,5120,128,[64; 32; 75; 1; 5120; 128],0.5130382960196584,0.285136052066002,tvm
80,4,150,1,640,64,[80; 4; 150; 1; 640; 64],0.5160023448988795,0.28349815796744443,tvm
